# 20251205_151656
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150523_286/spectr.txt
# qmax:	4
# ma:	1.92
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.949737
# [=>] Eabc:	0.96
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,801.601
0.0204082,801.851
0.0408163,802.607
0.0612245,803.877
0.0816327,805.677
0.102041,808.03
0.122449,810.986
0.142857,814.577
0.163265,818.912
0.183673,824.194
0.204082,830.917
0.22449,837.94
0.244898,844.854
0.265306,852.26
0.285714,860.053
0.306122,868.341
0.326531,877.067
0.346939,886.653
0.367347,896.527
0.387755,907.004
0.408163,917.932
0.428571,929.782
0.44898,941.798
0.469388,954.444
0.489796,967.862
0.510204,982.122
0.530612,996.956
0.55102,1012.85
0.571429,1029.51
0.591837,1046.57
0.612245,1065.35
0.632653,1085.22
0.653061,1107.31
0.673469,1129.11
0.693878,1155.23
0.714286,1181.8
0.734694,1211.2
0.755102,1243.33
0.77551,1281.31
0.795918,1322.06
0.816327,1368.85
0.836735,1425.46
0.857143,1494.57
0.877551,1576.53
0.897959,1728.64
0.918367,1954.61
0.938776,1933.97
0.959184,1452.31
0.979592,895.237
1,557.104
