# 20260616_155545
# initdata:	data/XeXe544_cc_(0,5)plus15/initdata.csv
# freezeout file: 	data/XeXe544_cc_(0,5)plus15/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,112974
0.0100251,109673
0.0200501,100239
0.0300752,85988.9
0.0401003,68831.5
0.0501253,50910.2
0.0601504,34225.3
0.0701754,20317
0.0802005,10069.5
0.0902256,3664.73
0.100251,673.903
0.110276,250.658
0.120301,1368.73
0.130326,3048.92
0.140351,4530.61
0.150376,5362.65
0.160401,5409.85
0.170426,4790.06
0.180451,3769.75
0.190476,2650.96
0.200501,1679.58
0.210526,994.217
0.220551,620.386
0.230576,500.269
0.240602,538.524
0.250627,643.617
0.260652,751.098
0.270677,826.738
0.280702,857.286
0.290727,840.041
0.300752,778.55
0.310777,684.065
0.320802,576.852
0.330827,481.746
0.340852,418.063
0.350877,390.03
0.360902,385.184
0.370927,383.038
0.380952,368.587
0.390977,341.102
0.401003,311.916
0.411028,293.363
0.421053,287.979
0.431078,286.741
0.441103,277.472
0.451128,255.865
0.461153,229.414
0.471178,210.73
0.481203,206.21
0.491228,210.274
0.501253,210.407
0.511278,198.452
0.521303,177.796
0.531328,159.817
0.541353,152.992
0.551378,154.954
0.561404,155.053
0.571429,144.882
0.581454,126.536
0.591479,110.542
0.601504,105.503
0.611529,109.719
0.621554,113.091
0.631579,107.346
0.641604,94.2449
0.651629,83.4853
0.661654,82.5297
0.671679,88.8872
0.681704,92.7861
0.691729,87.3678
0.701754,75.6832
0.711779,67.1911
0.721805,67.5844
0.73183,72.8163
0.741855,73.6297
0.75188,65.5858
0.761905,53.7335
0.77193,46.9939
0.781955,48.5673
0.79198,52.8787
0.802005,52.2033
0.81203,45.364
0.822055,38.7677
0.83208,38.8168
0.842105,44.4622
0.85213,48.3471
0.862155,45.103
0.87218,37.239
0.882206,31.9881
0.892231,32.9522
0.902256,36.255
0.912281,35.4649
0.922306,29.2811
0.932331,22.9358
0.942356,21.8882
0.952381,25.4818
0.962406,28.0606
0.972431,25.9556
0.982456,21.7782
0.992481,20.914
1.00251,24.6633
1.01253,28.4701
1.02256,27.352
1.03258,21.8294
1.04261,17.1463
1.05263,16.8869
1.06266,18.9059
1.07268,18.4596
1.08271,14.4363
1.09273,10.8419
1.10276,11.7643
1.11278,16.2041
1.12281,19.2338
1.13283,17.9436
1.14286,14.7085
1.15288,13.8282
1.16291,15.9722
1.17293,17.4637
1.18296,15.1312
1.19298,10.4132
1.20301,7.54385
1.21303,8.3218
1.22306,10.204
1.23308,9.97642
1.24311,8.01635
1.25313,7.58207
1.26316,10.2131
1.27318,13.4051
1.28321,13.6442
1.29323,10.8107
1.30326,8.21348
1.31328,8.29257
1.32331,9.65326
1.33333,9.21148
1.34336,6.4591
1.35338,4.17234
1.36341,4.7285
1.37343,7.00931
1.38346,7.96691
1.39348,6.65363
1.40351,5.30842
1.41353,6.14144
1.42356,8.22652
1.43358,8.67802
1.44361,6.48458
1.45363,3.85737
1.46366,3.36097
1.47368,4.72528
1.48371,5.52
1.49373,4.58652
1.50376,3.50188
1.51378,4.19476
1.52381,6.11147
1.53383,6.84148
1.54386,5.30454
1.55388,3.13717
1.56391,2.46958
1.57393,3.21214
1.58396,3.5121
1.59398,2.57407
1.60401,1.83027
1.61404,2.85027
1.62406,4.96483
1.63409,5.95939
1.64411,4.91447
1.65414,3.31576
1.66416,2.97288
1.67419,3.65658
1.68421,3.64543
1.69424,2.28687
1.70426,0.95671
1.71429,1.14688
1.72431,2.42789
1.73434,3.11572
1.74436,2.62384
1.75439,2.16558
1.76441,2.87773
1.77444,4.08294
1.78446,4.16326
1.79449,2.80389
1.80451,1.45534
1.81454,1.3975
1.82456,2.12758
1.83459,2.2587
1.84461,1.55146
1.85464,1.17983
1.86466,1.9272
1.87469,2.9546
1.88471,2.91551
1.89474,1.82107
1.90476,1.01051
1.91479,1.29625
1.92481,1.92136
1.93484,1.75932
1.94486,0.985564
1.95489,0.824312
1.96491,1.75759
1.97494,2.7671
1.98496,2.68458
1.99499,1.73866
2.00501,1.15323
2.01504,1.43296
2.02506,1.76843
2.03509,1.31758
2.04511,0.454733
2.05514,0.218215
2.06516,0.82359
2.07519,1.40359
2.08521,1.29664
2.09524,0.970627
2.10526,1.25468
2.11529,2.03622
2.12531,2.33716
2.13534,1.66473
2.14536,0.699119
2.15539,0.363791
2.16541,0.637107
2.17544,0.766607
2.18546,0.471539
2.19549,0.33138
2.20551,0.827722
2.21554,1.50916
2.22556,1.54739
2.23559,0.889008
2.24561,0.330068
2.25564,0.412986
2.26566,0.74435
2.27569,0.684654
2.28571,0.349708
2.29574,0.436302
2.30576,1.13646
2.31579,1.74983
2.32581,1.58592
2.33584,0.877313
2.34586,0.420426
2.35589,0.495786
2.36591,0.609708
2.37594,0.3505
2.38596,0.0403691
2.39599,0.230168
2.40602,0.826781
2.41604,1.17281
2.42607,0.968469
2.43609,0.676207
2.44612,0.816192
2.45614,1.19147
2.46617,1.17485
2.47619,0.629663
2.48622,0.124052
2.49624,0.145246
2.50627,0.464371
2.51629,0.541124
2.52632,0.324993
2.53634,0.270808
2.54637,0.589665
2.55639,0.883519
2.56642,0.713065
2.57644,0.250135
2.58647,0.047802
2.59649,0.270503
2.60652,0.510457
2.61654,0.431516
2.62657,0.266534
2.63659,0.43751
2.64662,0.878506
2.65664,1.07295
2.66667,0.755224
2.67669,0.261766
2.68672,0.0516192
2.69674,0.12187
2.70677,0.141938
2.71679,0.0317734
2.72682,0.078569
2.73684,0.433384
2.74687,0.7883
2.75689,0.759046
2.76692,0.422808
2.77694,0.212211
2.78697,0.314542
2.79699,0.448338
2.80702,0.320371
2.81704,0.0670498
2.82707,0.0359418
2.83709,0.258383
2.84712,0.406524
2.85714,0.282318
2.86717,0.094904
2.87719,0.123169
2.88722,0.291741
2.89724,0.302659
2.90727,0.110009
2.91729,0.00622222
2.92732,0.183839
2.93734,0.435756
2.94737,0.451525
2.95739,0.270918
2.96742,0.218034
2.97744,0.413909
2.98747,0.589963
2.99749,0.473091
3.00752,0.170822
3.01754,0.0035543
3.02757,0.0579244
3.03759,0.124429
3.04762,0.0746563
3.05764,0.0714484
3.06767,0.285444
3.07769,0.566459
3.08772,0.600209
3.09774,0.3441
3.10777,0.0989171
3.11779,0.101157
3.12782,0.224678
3.13784,0.210691
3.14787,0.0641807
3.15789,0.0283556
3.16792,0.196166
3.17794,0.354787
3.18797,0.292174
3.19799,0.0983308
3.20802,0.016824
3.21805,0.088041
3.22807,0.126012
3.2381,0.0445197
3.24812,0.012487
3.25815,0.189085
3.26817,0.444233
3.2782,0.505732
3.28822,0.33246
3.29825,0.16613
3.30827,0.18698
3.3183,0.279817
3.32832,0.239154
3.33835,0.0862284
3.34837,0.0236278
3.3584,0.117628
3.36842,0.204056
3.37845,0.154659
3.38847,0.0814038
3.3985,0.156133
3.40852,0.322774
3.41855,0.354593
3.42857,0.185773
3.4386,0.0208764
3.44862,0.0500606
3.45865,0.187144
3.46867,0.213371
3.4787,0.104377
3.48872,0.0523616
3.49875,0.161781
3.50877,0.284588
3.5188,0.239707
3.52882,0.0788456
3.53885,0.000890772
3.54887,0.0580825
3.5589,0.106653
3.56892,0.0661398
3.57895,0.0694376
3.58897,0.253781
3.599,0.505879
3.60902,0.566839
3.61905,0.370644
3.62907,0.13165
3.6391,0.056282
3.64912,0.096746
3.65915,0.084673
3.66917,0.0123994
3.6792,0.0295816
3.68922,0.178094
3.69925,0.29208
3.70927,0.229448
3.7193,0.0839708
3.72932,0.0496772
3.73935,0.1382
3.74937,0.176182
3.7594,0.0850806
