# 20250803_185322
# primespec:	data/examplescenario/primaryspec/spec_20250803_184730_081/spectr.txt
# qmax:	4
# ma:	0.748571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.347116
# [=>] Eabc:	0.374285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1364.93
0.0204082,1368.75
0.0408163,1379.26
0.0612245,1397.19
0.0816327,1421.68
0.102041,1451.75
0.122449,1487.79
0.142857,1529.04
0.163265,1572.6
0.183673,1620.03
0.204082,1671.19
0.22449,1723.34
0.244898,1777.37
0.265306,1836.66
0.285714,1913.17
0.306122,2005.58
0.326531,1943.61
0.346939,1644.38
0.367347,1187.9
0.387755,801.167
0.408163,555.199
0.428571,419.516
0.44898,331.967
0.469388,266.216
0.489796,216.786
0.510204,176.987
0.530612,147.023
0.55102,121.495
0.571429,101.939
0.591837,85.3787
0.612245,72.7533
0.632653,61.9069
0.653061,53.3023
0.673469,45.8903
0.693878,39.8009
0.714286,34.5941
0.734694,29.9921
0.755102,26.2833
0.77551,22.8495
0.795918,20.2638
0.816327,17.7843
0.836735,15.917
0.857143,14.0632
0.877551,12.508
0.897959,11.0707
0.918367,9.90249
0.938776,8.88949
0.959184,8.01042
0.979592,7.26642
1,6.52125
