# 20260616_134606
# primespec:	data/PbPb276_cc_(0,5)plus15/primaryspec/spec_20260616_121059_239/spectr.txt
# qmax:	4
# ma:	1.65143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.81376
# [=>] Eabc:	0.825715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,473.755
0.0204082,473.989
0.0408163,474.685
0.0612245,475.878
0.0816327,477.598
0.102041,479.913
0.122449,482.977
0.142857,487.187
0.163265,491.377
0.183673,496.011
0.204082,500.745
0.22449,505.83
0.244898,511.413
0.265306,517.521
0.285714,523.701
0.306122,530.133
0.326531,537.083
0.346939,544.007
0.367347,551.839
0.387755,559.806
0.408163,568.153
0.428571,576.608
0.44898,585.312
0.469388,594.632
0.489796,604.414
0.510204,614.502
0.530612,624.818
0.55102,636.322
0.571429,647.891
0.591837,660.746
0.612245,675.016
0.632653,690.457
0.653061,705.786
0.673469,726.842
0.693878,752.098
0.714286,769.898
0.734694,795.851
0.755102,877.655
0.77551,991.47
0.795918,1009.91
0.816327,841.715
0.836735,587.19
0.857143,346.84
0.877551,244.533
0.897959,216.16
0.918367,200.169
0.938776,176.759
0.959184,151.994
0.979592,132.504
1,118.718
