# 20251208_101238
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095610_269/spectr.txt
# qmax:	4
# ma:	1.20695
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.587011
# [=>] Eabc:	0.603475
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1329.13
0.0204082,1330.52
0.0408163,1334.97
0.0612245,1341.13
0.0816327,1349.81
0.102041,1360.73
0.122449,1373.5
0.142857,1388.72
0.163265,1406.29
0.183673,1426.39
0.204082,1448.68
0.22449,1473.41
0.244898,1500.85
0.265306,1530.7
0.285714,1562.12
0.306122,1597.23
0.326531,1635.48
0.346939,1677.61
0.367347,1723.37
0.387755,1773.35
0.408163,1829.69
0.428571,1892.58
0.44898,1965.82
0.469388,2051
0.489796,2156.8
0.510204,2285.55
0.530612,2461.94
0.55102,2834.99
0.571429,3016.9
0.591837,2343.86
0.612245,1328.46
0.632653,730.861
0.653061,556.107
0.673469,450.875
0.693878,365.614
0.714286,304.05
0.734694,256.755
0.755102,218.129
0.77551,187.325
0.795918,161.974
0.816327,141.268
0.836735,123.634
0.857143,108.63
0.877551,95.9152
0.897959,85.1218
0.918367,75.4295
0.938776,67.2224
0.959184,60.5455
0.979592,53.9662
1,48.7472
