# 20250803_185606
# primespec:	data/examplescenario/primaryspec/spec_20250803_184810_183/spectr.txt
# qmax:	4
# ma:	1.33143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.650828
# [=>] Eabc:	0.665715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,660.559
0.0204082,661.182
0.0408163,663.122
0.0612245,666.848
0.0816327,671.8
0.102041,677.35
0.122449,683.951
0.142857,691.492
0.163265,700.173
0.183673,709.444
0.204082,719.826
0.22449,730.981
0.244898,742.836
0.265306,755.336
0.285714,768.32
0.306122,781.882
0.326531,796.136
0.346939,809.762
0.367347,825.082
0.387755,839.28
0.408163,853.357
0.428571,867.912
0.44898,881.86
0.469388,898.975
0.489796,915.499
0.510204,931.577
0.530612,950.641
0.55102,970.532
0.571429,996.839
0.591837,1029.18
0.612245,1041.56
0.632653,991.509
0.653061,866.536
0.673469,688.428
0.693878,529.39
0.714286,411.033
0.734694,336.373
0.755102,289.181
0.77551,245.688
0.795918,213.657
0.816327,187.182
0.836735,164.901
0.857143,145.593
0.877551,129.349
0.897959,115.558
0.918367,103.646
0.938776,93.1719
0.959184,83.6292
0.979592,75.5829
1,68.3878
