# 20251208_111249
qT,primespec
0,449888
0.004004,442561
0.00800801,434701
0.012012,421704
0.016016,399134
0.02002,372353
0.024024,342223
0.028028,308297
0.032032,273519
0.036036,237330
0.04004,201706
0.044044,167499
0.048048,135203
0.0520521,105999
0.0560561,80091.7
0.0600601,57864.8
0.0640641,39607.5
0.0680681,25234.3
0.0720721,13778.8
0.0760761,5542.85
0.0800801,3168
0.0840841,2928.36
0.0880881,2805.75
0.0920921,3062.71
0.0960961,5544.93
0.1001,9861.39
0.104104,13170.4
0.108108,16358.8
0.112112,18724.8
0.116116,20763.8
0.12012,21754.7
0.124124,21620.5
0.128128,21242.7
0.132132,20554
0.136136,18795.9
0.14014,16676.1
0.144144,14463.3
0.148148,12086.8
0.152152,9852.21
0.156156,7730.11
0.16016,5911.26
0.164164,4353.49
0.168168,3149.71
0.172172,2381.71
0.176176,1799.75
0.18018,1555.18
0.184184,1598.79
0.188188,1719.24
0.192192,1890.19
0.196196,2208.58
0.2002,2565.06
0.204204,2860.39
0.208208,3126.63
0.212212,3270.65
0.216216,3363.46
0.22022,3405.85
0.224224,3358.81
0.228228,3240.15
0.232232,3103.28
0.236236,2918.66
0.24024,2722.84
0.244244,2534.98
0.248248,2351.63
0.252252,2194.89
0.256256,2055.95
0.26026,1942
0.264264,1853.97
0.268268,1782.22
0.272272,1727.31
0.276276,1684.79
0.28028,1648.29
0.284284,1615.31
0.288288,1585.41
0.292292,1554.59
0.296296,1522.95
0.3003,1491.23
0.304304,1459.25
0.308308,1427.35
0.312312,1396.9
0.316316,1367.88
0.32032,1339.7
0.324324,1312.47
0.328328,1285.8
0.332332,1258.03
0.336336,1229.25
0.34034,1199.3
0.344344,1167.42
0.348348,1134.25
0.352352,1101.6
0.356356,1068.7
0.36036,1038.13
0.364364,1011.05
0.368368,986.67
0.372372,967.037
0.376376,951.177
0.38038,937.413
0.384384,925.505
0.388388,914.759
0.392392,902.166
0.396396,887.471
0.4004,870.588
0.404404,850.24
0.408408,826.618
0.412412,802.337
0.416416,776.403
0.42042,751.787
0.424424,730.06
0.428428,710.467
0.432432,695.645
0.436436,684.311
0.44044,675.064
0.444444,667.796
0.448448,661.671
0.452452,654.022
0.456456,644.344
0.46046,632.822
0.464464,618.442
0.468468,601.208
0.472472,583.875
0.476476,565.598
0.48048,548.978
0.484484,535.514
0.488488,524.024
0.492492,516.55
0.496496,511.895
0.500501,508
0.504505,504.205
0.508509,500.582
0.512513,495.286
0.516517,486.402
0.520521,475.244
0.524525,462.065
0.528529,446.549
0.532533,432.09
0.536537,417.835
0.540541,406.149
0.544545,398.399
0.548549,392.465
0.552553,389.724
0.556557,388.779
0.560561,387.847
0.564565,385.762
0.568569,382.212
0.572573,377.249
0.576577,368.607
0.580581,358.198
0.584585,347.395
0.588589,335.939
0.592593,327.319
0.596597,319.985
0.600601,315.69
0.604605,315.678
0.608609,316.113
0.612613,316.302
0.616617,316.336
0.620621,316.351
0.624625,314.201
0.628629,307.173
0.632633,298.973
0.636637,288.219
0.640641,276.971
0.644645,267.135
0.648649,258.063
0.652653,252.961
0.656657,249.976
0.660661,248.39
0.664665,248.342
0.668669,248.414
0.672673,248.285
0.676677,245.124
0.680681,239.767
0.684685,232.873
0.688689,223.338
0.692693,214.504
0.696697,205.397
0.700701,198.86
0.704705,197.027
0.708709,196.02
0.712713,195.937
0.716717,199.322
0.720721,202.943
0.724725,203.342
0.728729,203.437
0.732733,203.256
0.736737,198.681
0.740741,191.771
0.744745,185.21
0.748749,178.186
0.752753,174.175
0.756757,172.048
0.760761,170.892
0.764765,171.706
0.768769,174.264
0.772773,175.317
0.776777,174.682
0.780781,173.351
0.784785,170.05
0.788789,162.731
0.792793,155.093
0.796797,146.582
0.800801,139.204
0.804805,134.97
0.808809,131.832
0.812813,130.93
0.816817,132.606
0.820821,134.621
0.824825,135.146
0.828829,135.404
0.832833,135.367
0.836837,132.037
0.840841,126.84
0.844845,121.747
0.848849,116.167
0.852853,114.127
0.856857,114.093
0.860861,114.077
0.864865,115.361
0.868869,119.734
0.872873,122.629
0.876877,123.788
0.880881,124.441
0.884885,123.213
0.888889,118.316
0.892893,112.999
0.896897,106.911
0.900901,101.565
0.904905,98.9056
0.908909,97.0703
0.912913,96.5132
0.916917,97.7325
0.920921,99.1741
0.924925,99.1032
0.928929,98.0748
0.932933,96.4766
0.936937,92.4016
0.940941,87.1435
0.944945,82.5378
0.948949,77.9607
0.952953,76.2669
0.956957,76.6426
0.960961,77.4364
0.964965,79.1606
0.968969,82.6606
0.972973,84.3035
0.976977,84.2123
0.980981,83.9893
0.984985,82.7411
0.988989,78.8033
0.992993,75.2786
0.996997,72.346
1.001,70.2913
1.00501,70.3574
1.00901,71.5386
1.01301,72.8247
1.01702,74.271
1.02102,75.4451
1.02503,75.0409
1.02903,72.5934
1.03303,69.5298
1.03704,65.1207
1.04104,60.7142
1.04505,58.2438
1.04905,56.4293
1.05305,55.7936
1.05706,57.1956
1.06106,59.4894
1.06507,61.084
1.06907,62.492
1.07307,63.0413
1.07708,61.6454
1.08108,59.1473
1.08509,56.5028
1.08909,53.2748
1.09309,51.8849
1.0971,51.9812
1.1011,52.215
1.10511,53.0141
1.10911,55.2635
1.11311,56.4798
1.11712,56.1345
1.12112,55.3375
1.12513,53.7015
1.12913,50.0309
1.13313,46.7348
1.13714,43.9839
1.14114,42.0056
1.14515,41.9727
1.14915,43.047
1.15315,44.3406
1.15716,45.9931
1.16116,47.493
1.16517,47.4865
1.16917,46.3472
1.17317,44.8702
1.17718,42.4512
1.18118,40.1982
1.18519,39.9229
1.18919,40.1833
1.19319,40.6285
1.1972,42.6528
1.2012,45.2583
1.20521,45.6811
1.20921,45.6789
1.21321,45.669
1.21722,43.4138
1.22122,39.4397
1.22523,35.9857
1.22923,32.3699
1.23323,30.7781
1.23724,30.8507
1.24124,31.0366
1.24525,31.588
1.24925,33.2385
1.25325,34.2332
1.25726,33.827
1.26126,32.9263
1.26527,31.557
1.26927,29.1463
1.27327,27.905
1.27728,28.0246
1.28128,28.3398
1.28529,29.1987
1.28929,31.9418
1.29329,34.5039
1.2973,35.9865
1.3013,37.0362
1.30531,36.8637
1.30931,34.9467
1.31331,32.6783
1.31732,30.0821
1.32132,27.7201
1.32533,26.9535
1.32933,26.627
1.33333,26.5057
1.33734,26.8028
1.34134,27.269
1.34535,27.1543
1.34935,25.8704
1.35335,24.257
1.35736,22.0808
1.36136,20.0712
1.36537,19.7557
1.36937,19.964
1.37337,20.3339
1.37738,21.8544
1.38138,24.3762
1.38539,25.8703
1.38939,26.9039
1.39339,27.3688
1.3974,26.5784
1.4014,25.0451
1.40541,23.8271
1.40941,22.6488
