# 20260616_142503
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_140506_066/spectr.txt
# qmax:	4
# ma:	0.662857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.300408
# [=>] Eabc:	0.331429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3431.63
0.0204082,3439.49
0.0408163,3468.19
0.0612245,3516.87
0.0816327,3586.14
0.102041,3673.58
0.122449,3788.62
0.142857,3929.35
0.163265,4106.06
0.183673,4323.89
0.204082,4606.41
0.22449,4995.41
0.244898,5532.41
0.265306,6416.03
0.285714,9490.24
0.306122,5598.92
0.326531,1622.07
0.346939,819.742
0.367347,649.864
0.387755,396.778
0.408163,297.623
0.428571,232.729
0.44898,181.133
0.469388,142.144
0.489796,115.86
0.510204,93.6431
0.530612,77.1169
0.55102,62.589
0.571429,52.647
0.591837,44.4079
0.612245,37.9445
0.632653,31.9244
0.653061,27.266
0.673469,23.2003
0.693878,20.4385
0.714286,17.7471
0.734694,15.3422
0.755102,13.3736
0.77551,11.9169
0.795918,10.5663
0.816327,9.24563
0.836735,8.19923
0.857143,7.36811
0.877551,6.73052
0.897959,5.90952
0.918367,5.30703
0.938776,4.76088
0.959184,4.45329
0.979592,3.98193
1,3.61241
