# 20250803_184751
# initdata:	data/examplescenario/initdata.csv
# freezeout file: 	data/examplescenario/freezeout.csv
# particle mass:	1.04571
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,14575.3
0.0100251,14429.6
0.0200501,14005.6
0.0300752,13340.3
0.0401003,12486.9
0.0501253,11504.5
0.0601504,10448.8
0.0701754,9364.94
0.0802005,8286.01
0.0902256,7235.21
0.100251,6231.34
0.110276,5293.92
0.120301,4445.58
0.130326,3709.93
0.140351,3105.65
0.150376,2639.25
0.160401,2300.3
0.170426,2062.06
0.180451,1888.38
0.190476,1744.53
0.200501,1607.47
0.210526,1470.92
0.220551,1342.62
0.230576,1235.34
0.240602,1156.46
0.250627,1101.76
0.260652,1057.03
0.270677,1006.21
0.280702,941.033
0.290727,865.775
0.300752,794.041
0.310777,739.411
0.320802,706.177
0.330827,686.489
0.340852,665.914
0.350877,633.573
0.360902,589.581
0.370927,544.386
0.380952,510.471
0.390977,492.683
0.401003,484.586
0.411028,473.659
0.421053,451.237
0.431078,419.233
0.441103,388.206
0.451128,368.384
0.461153,361.112
0.471178,357.9
0.481203,347.834
0.491228,326.936
0.501253,301.332
0.511278,281.512
0.521303,272.853
0.531328,270.935
0.541353,265.827
0.551378,251.318
0.561404,230.497
0.571429,212.569
0.581454,204.011
0.591479,202.555
0.601504,199.692
0.611529,189.117
0.621554,172.8
0.631579,158.753
0.641604,152.902
0.651629,153.26
0.661654,152.218
0.671679,144.457
0.681704,132.272
0.691729,122.906
0.701754,120.822
0.711779,123.093
0.721805,122.666
0.73183,115.892
0.741855,106.22
0.75188,100.191
0.761905,100.245
0.77193,102.17
0.781955,99.8841
0.79198,92.1183
0.802005,83.6266
0.81203,79.727
0.822055,80.4183
0.83208,80.64
0.842105,76.201
0.85213,68.5255
0.862155,62.8536
0.87218,62.1579
0.882206,63.8602
0.892231,63.0407
0.902256,58.225
0.912281,52.9459
0.922306,51.377
0.932331,53.3452
0.942356,54.6287
0.952381,52.0331
0.962406,47.0905
0.972431,44.0191
0.982456,44.5469
0.992481,45.9249
1.00251,44.4127
1.01253,39.8585
1.02256,35.786
1.03258,35.0141
1.04261,36.2957
1.05263,36.0706
1.06266,32.9816
1.07268,29.4942
1.08271,28.6848
1.09273,30.3624
1.10276,31.3812
1.11278,29.6399
1.12281,26.6341
1.13283,25.3955
1.14286,26.5598
1.15288,27.6066
1.16291,26.1479
1.17293,22.9604
1.18296,20.9061
1.19298,21.2455
1.20301,22.1387
1.21303,21.1888
1.22306,18.5994
1.23308,16.8466
1.24311,17.3927
1.25313,18.8094
1.26316,18.7151
1.27318,16.8856
1.28321,15.4305
1.29323,15.8984
1.30326,17.2053
1.31328,17.1075
1.32331,15.1731
1.33333,13.2942
1.34336,13.1323
1.35338,13.9731
1.36341,13.8144
1.37343,12.1255
1.38346,10.5381
1.39348,10.6077
1.40351,11.7363
1.41353,12.0404
1.42356,10.9089
1.43358,9.75086
1.44361,9.98397
1.45363,11.0679
1.46366,11.2588
1.47368,9.98441
1.48371,8.57923
1.49373,8.42911
1.50376,9.1212
1.51378,9.11726
