# 20250617_161041
# primespec:	data/examplescenario/primaryspec/spec_20250617_160359_195/spectr.txt
# qmax:	4
# ma:	1.4
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.685857
# [=>] Eabc:	0.7
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,631.481
0.0204082,631.996
0.0408163,633.573
0.0612245,636.357
0.0816327,640.967
0.102041,646.114
0.122449,651.736
0.142857,658.576
0.163265,665.978
0.183673,674.44
0.204082,683.399
0.22449,692.954
0.244898,703.554
0.265306,714.589
0.285714,726.168
0.306122,738.654
0.326531,751.122
0.346939,763.578
0.367347,777.011
0.387755,790.102
0.408163,803.125
0.428571,817.282
0.44898,831.721
0.469388,846.188
0.489796,860.068
0.510204,875.812
0.530612,890.762
0.55102,907.031
0.571429,925.776
0.591837,942.37
0.612245,968.759
0.632653,992.134
0.653061,986.775
0.673469,921.412
0.693878,785.463
0.714286,623.337
0.734694,483.822
0.755102,387.091
0.77551,321.267
0.795918,276.024
0.816327,239.493
0.836735,208.454
0.857143,183.068
0.877551,162.409
0.897959,143.785
0.918367,128.262
0.938776,114.633
0.959184,102.871
0.979592,92.6162
1,83.4364
