# 20251208_101307
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095630_283/spectr.txt
# qmax:	4
# ma:	1.25501
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.611688
# [=>] Eabc:	0.627505
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1281.03
0.0204082,1282.18
0.0408163,1285.89
0.0612245,1291.95
0.0816327,1299.99
0.102041,1309.78
0.122449,1321.54
0.142857,1335.02
0.163265,1350.76
0.183673,1368.16
0.204082,1388.2
0.22449,1410.35
0.244898,1434.35
0.265306,1460.67
0.285714,1489.16
0.306122,1520.39
0.326531,1553.79
0.346939,1590.37
0.367347,1630.45
0.387755,1674.47
0.408163,1723.27
0.428571,1776.26
0.44898,1837.43
0.469388,1907.91
0.489796,1985.83
0.510204,2082.92
0.530612,2203.61
0.55102,2356.58
0.571429,2675.31
0.591837,2952.48
0.612245,2493.46
0.632653,1504.09
0.653061,804.75
0.673469,578.804
0.693878,472.655
0.714286,383.704
0.734694,317.577
0.755102,267.855
0.77551,228.169
0.795918,195.187
0.816327,169.56
0.836735,146.504
0.857143,129.313
0.877551,113.647
0.897959,100.917
0.918367,89.2804
0.938776,79.6866
0.959184,71.1912
0.979592,63.7568
1,57.1954
