# 20260615_153155
# primespec:	data/AuAu200_cc_(0,5)plus10/primaryspec/spec_20260615_151608_122/spectr.txt
# qmax:	4
# ma:	0.982857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.471065
# [=>] Eabc:	0.491428
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,358.552
0.0204082,357.944
0.0408163,359.265
0.0612245,361.786
0.0816327,365.658
0.102041,370.923
0.122449,377.367
0.142857,383.679
0.163265,391.893
0.183673,399.096
0.204082,407.643
0.22449,416.165
0.244898,423.436
0.265306,430.739
0.285714,438.131
0.306122,445.191
0.326531,450.411
0.346939,454.488
0.367347,459.061
0.387755,459.244
0.408163,455.114
0.428571,438.813
0.44898,403.118
0.469388,358.478
0.489796,309.769
0.510204,258.161
0.530612,210.007
0.55102,171.62
0.571429,142.933
0.591837,119.858
0.612245,101.33
0.632653,87.3167
0.653061,74.8584
0.673469,64.9541
0.693878,56.6655
0.714286,49.3593
0.734694,43.311
0.755102,38.3165
0.77551,33.7198
0.795918,30.0759
0.816327,26.7871
0.836735,23.8185
0.857143,21.4068
0.877551,19.1694
0.897959,17.1732
0.918367,15.5058
0.938776,13.9127
0.959184,12.5118
0.979592,11.3269
1,10.1648
