# 20260616_150901
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_144115_059/spectr.txt
# qmax:	4
# ma:	0.622857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.278186
# [=>] Eabc:	0.311428
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3001.83
0.0204082,3004.1
0.0408163,3033.49
0.0612245,3081.34
0.0816327,3149.83
0.102041,3242.88
0.122449,3358.17
0.142857,3504.63
0.163265,3691.2
0.183673,3922.97
0.204082,4293.14
0.22449,4637.13
0.244898,5606.74
0.265306,6785.2
0.285714,4480.04
0.306122,1325.51
0.326531,650.72
0.346939,547.241
0.367347,338.742
0.387755,237.137
0.408163,188.899
0.428571,146.58
0.44898,114.9
0.469388,92.288
0.489796,75.3801
0.510204,61.8427
0.530612,50.6761
0.55102,41.6075
0.571429,34.808
0.591837,29.6752
0.612245,25.4078
0.632653,21.6184
0.653061,18.3371
0.673469,15.6654
0.693878,13.7404
0.714286,12.0851
0.734694,10.5944
0.755102,9.12919
0.77551,8.11389
0.795918,7.23156
0.816327,6.50844
0.836735,5.7152
0.857143,5.09115
0.877551,4.59035
0.897959,4.22074
0.918367,3.81518
0.938776,3.42306
0.959184,3.0159
0.979592,2.81823
1,2.62784
