# 20260615_161714
qT,primespec
0,1932.13
0.004004,1928.92
0.00800801,1925.43
0.012012,1919.58
0.016016,1909.15
0.02002,1896.28
0.024024,1881.12
0.028028,1863.01
0.032032,1843.14
0.036036,1820.7
0.04004,1796.45
0.044044,1770.5
0.048048,1742.75
0.0520521,1713.89
0.0560561,1683.64
0.0600601,1652.53
0.0640641,1620.7
0.0680681,1588.2
0.0720721,1555.55
0.0760761,1522.59
0.0800801,1489.77
0.0840841,1457.2
0.0880881,1424.94
0.0920921,1393.38
0.0960961,1362.41
0.1001,1332.29
0.104104,1303.13
0.108108,1274.88
0.112112,1247.73
0.116116,1221.59
0.12012,1196.46
0.124124,1172.37
0.128128,1149.17
0.132132,1126.72
0.136136,1105.07
0.14014,1083.85
0.144144,1063.01
0.148148,1042.46
0.152152,1021.75
0.156156,1001.02
0.16016,979.901
0.164164,958.228
0.168168,936.013
0.172172,913.005
0.176176,889.191
0.18018,864.581
0.184184,839.096
0.188188,812.796
0.192192,785.885
0.196196,758.254
0.2002,730.273
0.204204,702.038
0.208208,673.651
0.212212,645.598
0.216216,617.75
0.22022,590.594
0.224224,564.281
0.228228,538.846
0.232232,514.777
0.236236,491.854
0.24024,470.414
0.244244,450.517
0.248248,432.015
0.252252,415.16
0.256256,399.691
0.26026,385.605
0.264264,372.864
0.268268,361.234
0.272272,350.593
0.276276,340.869
0.28028,331.784
0.284284,323.224
0.288288,315.126
0.292292,307.188
0.296296,299.46
0.3003,291.807
0.304304,284.124
0.308308,276.462
0.312312,268.786
0.316316,261.066
0.32032,253.445
0.324324,245.945
0.328328,238.606
0.332332,231.675
0.336336,225.03
0.34034,218.939
0.344344,213.459
0.348348,208.516
0.352352,204.457
0.356356,200.942
0.36036,198.247
0.364364,196.312
0.368368,194.842
0.372372,194.391
0.376376,194.274
0.38038,194.226
0.384384,194.5
0.388388,195.179
0.392392,195.733
0.396396,196.241
0.4004,196.537
0.404404,196.416
0.408408,196.019
0.412412,195.429
0.416416,194.207
0.42042,192.591
0.424424,190.73
0.428428,188.481
0.432432,186.136
0.436436,183.612
0.44044,181.114
0.444444,178.761
0.448448,176.531
0.452452,174.715
0.456456,173.107
0.46046,171.98
0.464464,171.428
0.468468,171.056
0.472472,171.001
0.476476,171.376
0.48048,171.931
0.484484,172.568
0.488488,173.306
0.492492,173.708
0.496496,173.927
0.500501,174.038
0.504505,173.724
0.508509,172.728
0.512513,171.459
0.516517,169.539
0.520521,167.143
0.524525,164.435
0.528529,161.27
0.532533,157.988
0.536537,154.506
0.540541,151.044
0.544545,147.758
0.548549,144.609
0.552553,141.914
0.556557,139.512
0.560561,137.587
0.564565,136.204
0.568569,135.117
0.572573,134.638
0.576577,134.425
0.580581,134.323
0.584585,134.38
0.588589,134.53
0.592593,134.569
0.596597,134.327
0.600601,133.881
0.604605,133.125
0.608609,131.783
0.612613,130.161
0.616617,128.036
0.620621,125.545
0.624625,122.838
0.628629,119.831
0.632633,116.834
0.636637,113.784
0.640641,110.891
0.644645,108.303
0.648649,105.938
0.652653,104.128
0.656657,102.604
0.660661,101.588
0.664665,101.243
0.668669,101.038
0.672673,101.005
0.676677,101.366
0.680681,101.874
0.684685,102.286
0.688689,102.682
0.692693,102.797
0.696697,102.574
0.700701,102.151
0.704705,101.434
0.708709,100.14
0.712713,98.6313
0.716717,96.78
0.720721,94.7096
0.724725,92.5977
0.728729,90.3882
0.732733,88.3603
0.736737,86.4395
0.740741,84.7996
0.744745,83.5484
0.748749,82.504
0.752753,82.1042
0.756757,82.0157
0.760761,81.9739
0.764765,82.1321
0.768769,82.6753
0.772773,83.1937
0.776777,83.7129
0.780781,84.0787
0.784785,84.0674
0.788789,83.9105
0.792793,83.6518
0.796797,82.8979
0.800801,81.7759
0.804805,80.5169
0.808809,78.96
0.812813,77.3599
0.816817,75.686
0.820821,74.0682
0.824825,72.6487
0.828829,71.3485
0.832833,70.4419
0.836837,69.7535
0.840841,69.3343
0.844845,69.3396
0.848849,69.4888
0.852853,69.6981
0.856857,70.1171
0.860861,70.5654
0.864865,70.7966
0.868869,70.9625
0.872873,71.0066
0.876877,70.6603
0.880881,70.0161
0.884885,69.1926
0.888889,67.9747
0.892893,66.623
0.896897,65.0971
0.900901,63.4949
0.904905,61.9763
0.908909,60.4867
0.912913,59.267
0.916917,58.2058
0.920921,57.4293
0.924925,57.1188
0.928929,56.9289
0.932933,56.8752
0.936937,57.1068
0.940941,57.4795
0.944945,57.802
0.948949,58.1369
0.952953,58.2644
0.956957,58.1355
0.960961,57.8635
0.964965,57.3969
0.968969,56.4742
0.972973,55.3811
0.976977,54.0651
0.980981,52.5885
0.984985,51.1228
0.988989,49.6118
0.992993,48.2924
0.996997,47.0959
1.001,46.1445
1.00501,45.6254
1.00901,45.2548
1.01301,45.1301
1.01702,45.3238
1.02102,45.6837
1.02503,46.0944
1.02903,46.6345
1.03303,47.0274
1.03704,47.2735
1.04104,47.4294
1.04505,47.3582
1.04905,46.9368
1.05305,46.3708
1.05706,45.548
1.06106,44.5088
1.06507,43.4431
1.06907,42.2809
1.07307,41.2374
1.07708,40.2713
1.08108,39.4915
1.08509,39.0936
1.08909,38.8218
1.09309,38.7266
1.0971,38.9393
1.1011,39.3476
1.10511,39.7976
1.10911,40.3771
1.11311,40.857
1.11712,41.2343
1.12112,41.4982
1.12513,41.4838
1.12913,41.2368
1.13313,40.8786
1.13714,40.2564
1.14114,39.4089
1.14515,38.5412
1.14915,37.5791
1.15315,36.7186
1.15716,35.9233
1.16116,35.2941
1.16517,35.0473
1.16917,34.9078
1.17317,34.8594
1.17718,35.0958
1.18118,35.5536
1.18519,36.0181
1.18919,36.572
1.19319,36.9909
1.1972,37.2603
1.2012,37.4399
1.20521,37.4008
1.20921,37.0478
1.21321,36.5573
1.21722,35.8459
1.22122,34.9275
1.22523,33.998
1.22923,32.991
1.23323,32.0983
1.23724,31.2923
1.24124,30.6499
1.24525,30.3868
1.24925,30.2373
1.25325,30.1819
1.25726,30.3829
1.26126,30.7825
1.26527,31.1794
1.26927,31.6506
1.27327,31.9414
1.27728,32.0323
1.28128,32.0847
1.28529,32.0129
1.28929,31.5386
1.29329,30.9052
1.2973,30.1202
1.3013,29.1678
1.30531,28.2266
1.30931,27.2395
1.31331,26.3865
1.31732,25.643
1.32132,25.0587
1.32533,24.8442
1.32933,24.737
1.33333,24.6965
1.33734,24.8672
1.34134,25.2113
1.34535,25.5248
1.34935,25.873
1.35335,26.0503
1.35736,26.0255
1.36136,25.9578
1.36537,25.8023
1.36937,25.3184
1.37337,24.7126
1.37738,24.0332
1.38138,23.2754
1.38539,22.587
1.38939,21.9084
1.39339,21.4246
1.3974,21.1339
1.4014,20.938
1.40541,20.9364
1.40941,21.1448
1.41341,21.4305
1.41742,21.7947
1.42142,22.2176
1.42543,22.5188
1.42943,22.7727
1.43343,22.8936
1.43744,22.7944
1.44144,22.5476
1.44545,22.216
1.44945,21.6587
1.45345,21.0377
1.45746,20.4005
1.46146,19.7689
1.46547,19.2998
1.46947,18.889
1.47347,18.6907
1.47748,18.7443
1.48148,18.8879
1.48549,19.1066
1.48949,19.5508
1.49349,20.0455
1.4975,20.5245
1.5015,20.9691
1.50551,21.154
1.50951,21.2447
1.51351,21.2827
1.51752,21.0937
1.52152,20.6373
1.52553,20.1313
1.52953,19.4812
1.53353,18.8205
1.53754,18.1932
1.54154,17.6181
1.54555,17.2619
1.54955,16.9975
1.55355,16.872
1.55756,16.9522
1.56156,17.1573
1.56557,17.4001
1.56957,17.7513
1.57357,18.062
1.57758,18.2593
1.58158,18.4063
1.58559,18.4132
1.58959,18.2083
1.59359,17.8957
1.5976,17.4596
1.6016,16.8647
1.60561,16.2722
1.60961,15.6396
1.61361,15.0852
1.61762,14.6184
1.62162,14.2424
1.62563,14.1621
1.62963,14.1627
1.63363,14.1638
1.63764,14.2828
1.64164,14.5591
1.64565,14.7754
1.64965,14.9679
1.65365,15.0752
1.65766,15.0186
1.66166,14.85
