# 20260616_115837
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114533_161/spectr.txt
# qmax:	4
# ma:	1.20571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.586374
# [=>] Eabc:	0.602855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,838.081
0.0204082,839.03
0.0408163,842.117
0.0612245,846.268
0.0816327,852.12
0.102041,859.321
0.122449,868.319
0.142857,878.735
0.163265,890.524
0.183673,903.525
0.204082,917.671
0.22449,933.202
0.244898,949.66
0.265306,968.434
0.285714,988.304
0.306122,1010.34
0.326531,1032.12
0.346939,1057.42
0.367347,1083.79
0.387755,1111.88
0.408163,1142.6
0.428571,1176.63
0.44898,1214.89
0.469388,1263.14
0.489796,1316.18
0.510204,1359.48
0.530612,1487.15
0.55102,1713.92
0.571429,1743.58
0.591837,1364.4
0.612245,853.744
0.632653,483.505
0.653061,343.269
0.673469,302.579
0.693878,260.398
0.714286,214.569
0.734694,179.706
0.755102,154.479
0.77551,134.674
0.795918,117.686
0.816327,103.402
0.836735,90.4537
0.857143,80.0095
0.877551,71.4278
0.897959,63.3398
0.918367,56.714
0.938776,50.4426
0.959184,45.4292
0.979592,40.498
1,36.7305
