# 20251205_144100
# initdata:	data/AuAu200_cc_(0,5)/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)/freezeout.csv
# particle mass:	1.73714
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,498.495
0.0100251,495.033
0.0200501,485.099
0.0300752,470.308
0.0401003,452.893
0.0501253,435.466
0.0601504,420.642
0.0701754,410.757
0.0802005,407.667
0.0902256,412.608
0.100251,426.046
0.110276,447.559
0.120301,475.72
0.130326,508.153
0.140351,541.779
0.150376,573.313
0.160401,599.932
0.170426,619.947
0.180451,633.261
0.190476,641.439
0.200501,647.278
0.210526,653.979
0.220551,664.125
0.230576,678.784
0.240602,697.052
0.250627,716.22
0.260652,732.579
0.270677,742.61
0.280702,744.239
0.290727,737.624
0.300752,725.255
0.310777,711.243
0.320802,699.85
0.330827,694.029
0.340852,694.241
0.350877,698.218
0.360902,701.756
0.370927,700.332
0.380952,690.929
0.390977,673.331
0.401003,650.305
0.411028,626.523
0.421053,606.622
0.431078,593.233
0.441103,585.806
0.451128,580.9
0.461153,573.765
0.471178,560.577
0.481203,540.273
0.491228,515.069
0.501253,489.387
0.511278,467.674
0.521303,452.2
0.531328,441.956
0.541353,433.255
0.551378,421.739
0.561404,404.745
0.571429,382.762
0.581454,359.156
0.591479,338.307
0.601504,323.171
0.611529,313.652
0.621554,306.716
0.631579,298.21
0.641604,285.319
0.651629,268.229
0.661654,249.986
0.671679,234.627
0.681704,224.713
0.691729,219.773
0.701754,216.633
0.711779,211.43
0.721805,202.062
0.73183,189.495
0.741855,177.102
0.75188,168.442
0.761905,164.918
0.77193,164.848
0.781955,164.572
0.79198,160.852
0.802005,152.983
0.81203,143.176
0.822055,134.992
0.83208,130.883
0.842105,130.546
0.85213,131.202
0.862155,129.592
0.87218,124.25
0.882206,116.464
0.892231,109.241
0.902256,105.077
0.912281,104.168
0.922306,104.35
0.932331,102.809
0.942356,98.2271
0.952381,91.7708
0.962406,86.1569
0.972431,83.5392
0.982456,83.8382
0.992481,84.8093
1.00251,83.7955
1.01253,79.8095
1.02256,74.3026
1.03258,70.0282
1.04261,68.8813
1.05263,70.4128
1.06266,72.1969
1.07268,71.7512
1.08271,68.4738
1.09273,64.0556
1.10276,61.0534
1.11278,60.7963
1.12281,62.3288
1.13283,63.239
1.14286,61.6644
1.15288,57.8078
1.16291,53.7185
1.17293,51.5318
1.18296,51.6876
1.19298,52.5962
1.20301,52.0492
1.21303,49.1225
1.22306,44.9719
1.23308,41.8293
1.24311,41.081
1.25313,42.0965
1.26316,42.8102
1.27318,41.5402
1.28321,38.4406
1.29323,35.3362
1.30326,34.105
1.31328,35.0329
1.32331,36.6045
1.33333,36.8804
1.34336,35.2165
1.35338,32.7845
1.36341,31.4492
1.37343,32.0411
1.38346,33.5975
1.39348,34.2523
1.40351,32.9452
1.41353,30.3805
1.42356,28.3605
1.43358,28.1214
1.44361,29.2068
1.45363,29.913
1.46366,28.8767
1.47368,26.327
1.48371,23.8476
1.49373,22.8943
1.50376,23.4658
1.51378,24.1628
1.52381,23.552
1.53383,21.526
1.54386,19.3758
1.55388,18.5353
1.56391,19.2173
1.57393,20.2465
1.58396,20.2275
1.59398,18.9004
1.60401,17.3732
1.61404,17.0055
1.62406,18.0634
1.63409,19.4382
1.64411,19.7134
1.65414,18.5256
1.66416,16.8952
1.67419,16.214
1.68421,16.8893
1.69424,17.9698
1.70426,18.1022
1.71429,16.8569
1.72431,15.1188
1.73434,14.1784
1.74436,14.4502
1.75439,15.095
1.76441,14.9024
1.77444,13.5287
1.78446,11.8413
1.79449,11.0413
1.80451,11.4674
1.81454,12.2793
1.82456,12.3387
1.83459,11.3626
1.84461,10.1848
1.85464,9.87601
1.86466,10.6393
1.87469,11.6101
1.88471,11.7537
1.89474,10.9204
1.90476,9.97474
1.91479,9.87549
1.92481,10.6718
1.93484,11.4521
1.94486,11.2919
1.95489,10.2102
1.96491,9.14502
1.97494,8.98259
1.98496,9.6511
1.99499,10.2134
2.00501,9.84625
2.01504,8.68037
2.02506,7.63872
2.03509,7.4654
2.04511,7.97341
2.05514,8.28615
2.06516,7.79199
2.07519,6.78889
2.08521,6.14758
2.09524,6.3712
2.10526,7.06266
2.11529,7.3585
2.12531,6.85258
2.13534,6.01703
