# 20260616_142314
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_140315_003/spectr.txt
# qmax:	4
# ma:	0.302857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0577113
# [=>] Eabc:	0.151428
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,41223.2
0.0204082,42940.8
0.0408163,55465.9
0.0612245,36125.7
0.0816327,6754.94
0.102041,2157.15
0.122449,1354.79
0.142857,649.585
0.163265,399.111
0.183673,252.461
0.204082,167.048
0.22449,112.162
0.244898,76.2813
0.265306,57.0267
0.285714,42.3237
0.306122,30.3668
0.326531,24.8271
0.346939,19.4105
0.367347,15.0942
0.387755,13.0998
0.408163,10.4261
0.428571,8.67361
0.44898,7.85666
0.469388,6.26794
0.489796,5.55555
0.510204,5.2094
0.530612,4.24418
0.55102,3.92494
0.571429,3.7237
0.591837,3.10657
0.612245,2.92728
0.632653,2.71562
0.653061,2.42827
0.673469,2.30891
0.693878,2.14407
0.714286,1.98752
0.734694,1.8993
0.755102,1.69341
0.77551,1.63379
0.795918,1.56389
0.816327,1.43895
0.836735,1.40234
0.857143,1.35787
0.877551,1.24037
0.897959,1.20687
0.918367,1.14076
0.938776,1.08138
0.959184,1.06736
0.979592,1.00928
1,0.980253
