# 20251205_144509
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143555_031/spectr.txt
# qmax:	4
# ma:	0.462857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.18428
# [=>] Eabc:	0.231429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1783.37
0.0204082,1781.47
0.0408163,1814.37
0.0612245,1872.91
0.0816327,1942.06
0.102041,1999.2
0.122449,2002
0.142857,1918.87
0.163265,1757.22
0.183673,1448.61
0.204082,1067.34
0.22449,757.875
0.244898,541.56
0.265306,382.195
0.285714,272.694
0.306122,195.673
0.326531,139.806
0.346939,104.209
0.367347,77.0808
0.387755,59.4289
0.408163,45.7593
0.428571,36.2269
0.44898,29.3487
0.469388,23.7508
0.489796,20.0516
0.510204,16.4051
0.530612,13.8861
0.55102,11.4301
0.571429,9.55403
0.591837,7.98205
0.612245,6.72973
0.632653,5.94453
0.653061,5.10209
0.673469,4.56313
0.693878,3.93504
0.714286,3.46957
0.734694,3.00529
0.755102,2.61052
0.77551,2.36446
0.795918,2.10083
0.816327,1.94323
0.836735,1.71507
0.857143,1.54965
0.877551,1.34313
0.897959,1.19043
0.918367,1.08998
0.938776,1.00064
0.959184,0.948776
0.979592,0.879636
1,0.824616
