# 20251205_145212
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144106_258/spectr.txt
# qmax:	4
# ma:	1.76
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.868792
# [=>] Eabc:	0.88
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,276.814
0.0204082,276.951
0.0408163,277.368
0.0612245,278.073
0.0816327,279.087
0.102041,280.439
0.122449,282.185
0.142857,284.444
0.163265,287.639
0.183673,290.748
0.204082,293.978
0.22449,297.379
0.244898,300.902
0.265306,304.652
0.285714,308.512
0.306122,312.629
0.326531,316.713
0.346939,320.958
0.367347,325.628
0.387755,330.195
0.408163,335.11
0.428571,339.752
0.44898,345.028
0.469388,350.136
0.489796,354.779
0.510204,359.783
0.530612,365.054
0.55102,370.321
0.571429,375.574
0.591837,380.749
0.612245,385.745
0.632653,389.578
0.653061,390.426
0.673469,388.506
0.693878,383.036
0.714286,373.464
0.734694,360.519
0.755102,345.475
0.77551,327.878
0.795918,311.379
0.816327,294.915
0.836735,279.941
0.857143,266.493
0.877551,253.661
0.897959,240.85
0.918367,228.442
0.938776,215.322
0.959184,202.271
0.979592,189.35
1,174.862
