# 20251205_151630
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150501_272/spectr.txt
# qmax:	4
# ma:	1.84
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.909285
# [=>] Eabc:	0.92
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,840.181
0.0204082,840.472
0.0408163,841.346
0.0612245,842.814
0.0816327,844.902
0.102041,847.64
0.122449,851.083
0.142857,855.324
0.163265,860.557
0.183673,867.42
0.204082,874.277
0.22449,881.556
0.244898,889.331
0.265306,897.773
0.285714,906.441
0.306122,915.994
0.326531,925.963
0.346939,936.54
0.367347,947.976
0.387755,960.081
0.408163,971.98
0.428571,985.692
0.44898,999.35
0.469388,1014.18
0.489796,1029.98
0.510204,1046.29
0.530612,1063.38
0.55102,1082.01
0.571429,1101.34
0.591837,1121.77
0.612245,1144.63
0.632653,1168.28
0.653061,1194.51
0.673469,1222.3
0.693878,1252.62
0.714286,1286.34
0.734694,1325.37
0.755102,1368.79
0.77551,1418.48
0.795918,1477.1
0.816327,1549.89
0.836735,1632.99
0.857143,1785.84
0.877551,2024.59
0.897959,2014.51
0.918367,1515.43
0.938776,939.185
0.959184,573.054
0.979592,460.551
1,398.242
