# 20260616_140703
# initdata:	data/XeXe544_cc_(0,5)plus5/initdata.csv
# freezeout file: 	data/XeXe544_cc_(0,5)plus5/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,258142
0.0100251,247620
0.0200501,218143
0.0300752,175404
0.0401003,127175
0.0501253,81318.7
0.0601504,43956.9
0.0701754,18320
0.0802005,4531.74
0.0902256,258.791
0.100251,1886.67
0.110276,5772.05
0.120301,9180.63
0.130326,10703.2
0.140351,10162
0.150376,8184.98
0.160401,5686.49
0.170426,3452.9
0.180451,1929.01
0.190476,1198.65
0.200501,1088.55
0.210526,1312.82
0.220551,1598.3
0.230576,1762.98
0.240602,1743.11
0.250627,1575.76
0.260652,1350.9
0.270677,1154.29
0.280702,1026.46
0.290727,955.661
0.300752,903.467
0.310777,841.051
0.320802,768.843
0.330827,707.329
0.340852,671.201
0.350877,652.479
0.360902,628.013
0.370927,582.784
0.380952,525.075
0.390977,477.999
0.401003,455.972
0.411028,450.261
0.421053,438.489
0.431078,408.057
0.441103,368.738
0.451128,341.1
0.461153,333.602
0.471178,333.418
0.481203,321.022
0.491228,292.057
0.501253,261.767
0.511278,247.036
0.521303,246.82
0.531328,243.715
0.541353,224.809
0.551378,197.22
0.561404,179.627
0.571429,179.934
0.581454,185.872
0.591479,180.014
0.601504,160.939
0.611529,144.547
0.621554,143.878
0.631579,152.51
0.641604,152.321
0.651629,135.932
0.661654,115.619
0.671679,107.603
0.681704,111.922
0.691729,113.484
0.701754,102.393
0.711779,86.8247
0.721805,81.8134
0.73183,89.2026
0.741855,95.3615
0.75188,89.2888
0.761905,76.5735
0.77193,70.7857
0.781955,74.677
0.79198,76.9958
0.802005,68.7576
0.81203,55.9762
0.822055,51.2699
0.83208,56.4886
0.842105,60.7504
0.85213,56.1399
0.862155,48.43
0.87218,47.8193
0.882206,53.5465
0.892231,54.7756
0.902256,46.2955
0.912281,36.1229
0.922306,34.1075
0.932331,38.339
0.942356,38.9919
0.952381,33.3677
0.962406,29.6461
0.972431,34.0392
0.982456,40.835
0.992481,40.2717
1.00251,32.4417
1.01253,26.6112
1.02256,27.424
1.03258,28.8824
1.04261,24.6647
1.05263,18.461
1.06266,18.4496
1.07268,24.6382
1.08271,28.5897
1.09273,25.7928
1.10276,21.6433
1.11278,22.2769
1.12281,24.9307
1.13283,22.7251
1.14286,15.9439
1.15288,11.9963
1.16291,14.3011
1.17293,17.584
1.18296,16.5573
1.19298,13.8725
1.20301,14.965
1.21303,18.6055
1.22306,18.5595
1.23308,13.5999
1.24311,9.68697
1.25313,10.8544
1.26316,13.4049
1.27318,12.4088
1.28321,9.65677
1.29323,10.266
1.30326,13.8171
1.31328,14.6448
1.32331,10.7839
1.33333,7.05838
1.34336,7.50038
1.35338,9.53119
1.36341,8.98116
1.37343,7.15784
1.38346,8.26568
1.39348,11.802
1.40351,12.7989
1.41353,9.57392
1.42356,6.24772
1.43358,6.10803
1.44361,6.91392
1.45363,5.55024
1.46366,3.71823
1.47368,4.98646
1.48371,8.37291
1.49373,9.46434
1.50376,7.29453
1.51378,5.56041
1.52381,6.3603
1.53383,7.05217
1.54386,5.24738
1.55388,3.17635
1.56391,3.99227
1.57393,6.39385
1.58396,6.68396
1.59398,4.69667
1.60401,3.66582
1.61404,4.6
1.62406,4.88064
1.63409,3.21411
1.64411,2.13947
1.65414,3.72446
1.66416,5.91427
1.67419,5.81231
1.68421,4.25405
1.69424,3.98188
1.70426,4.82339
1.71429,4.23326
1.72431,2.06097
1.73434,1.12126
1.74436,2.5535
1.75439,3.98236
1.76441,3.55147
1.77444,2.79788
1.78446,3.56876
1.79449,4.58752
1.80451,3.6989
1.81454,1.78133
1.82456,1.44508
1.83459,2.76092
1.84461,3.33947
1.85464,2.4355
1.86466,1.92333
1.87469,2.71305
1.88471,3.11202
1.89474,1.9524
1.90476,0.814754
1.91479,1.3815
1.92481,2.60865
1.93484,2.6478
1.94486,2.02509
1.95489,2.47218
1.96491,3.59864
1.97494,3.39155
1.98496,1.70202
1.99499,0.607944
2.00501,1.05761
2.01504,1.62383
2.02506,1.30235
2.03509,1.20429
2.04511,2.22738
2.05514,3.08622
2.06516,2.37221
2.07519,1.02934
2.08521,0.847674
2.09524,1.60159
2.10526,1.74847
2.11529,1.23393
2.12531,1.37567
2.13534,2.21619
2.14536,2.26097
2.15539,1.11784
2.16541,0.291734
2.17544,0.696496
2.18546,1.28461
2.19549,1.1076
2.20551,0.989143
2.21554,1.82368
2.22556,2.67612
2.23559,2.21301
2.24561,0.982876
2.25564,0.524686
2.26566,0.902242
2.27569,0.934749
2.28571,0.483165
2.29574,0.602073
2.30576,1.41303
2.31579,1.6959
2.32581,0.990417
2.33584,0.40959
2.34586,0.709864
2.35589,1.09841
2.36591,0.842978
2.37594,0.655549
2.38596,1.307
2.39599,2.02977
2.40602,1.68296
2.41604,0.669019
2.42607,0.238598
2.43609,0.477697
2.44612,0.49866
2.45614,0.268534
2.46617,0.630787
2.47619,1.53417
2.48622,1.83183
2.49624,1.14681
2.50627,0.502367
2.51629,0.60137
2.52632,0.806469
2.53634,0.511576
2.54637,0.288612
2.55639,0.7434
2.56642,1.26434
2.57644,1.00699
2.58647,0.344113
2.59649,0.185243
2.60652,0.453906
2.61654,0.453158
2.62657,0.307748
2.63659,0.727211
2.64662,1.51757
2.65664,1.65953
2.66667,0.950394
2.67669,0.333186
2.68672,0.350113
2.69674,0.445268
2.70677,0.20164
2.71679,0.128177
2.72682,0.595237
2.73684,0.990571
2.74687,0.7249
2.75689,0.265531
2.76692,0.307863
2.77694,0.594549
2.78697,0.498412
2.79699,0.234688
2.80702,0.453339
2.81704,0.975454
2.82707,1.01254
2.83709,0.495254
2.84712,0.14277
2.85714,0.219334
2.86717,0.244335
2.87719,0.0639954
2.88722,0.190896
2.89724,0.763609
2.90727,1.10754
2.91729,0.799473
2.92732,0.360608
2.93734,0.346665
2.94737,0.474359
2.95739,0.288185
2.96742,0.0557649
2.97744,0.248191
2.98747,0.614668
2.99749,0.576717
3.00752,0.214277
3.01754,0.0668305
3.02757,0.183965
3.03759,0.177405
3.04762,0.0816517
3.05764,0.325138
3.06767,0.835563
3.07769,0.990159
3.08772,0.603163
3.09774,0.21938
3.10777,0.204964
3.11779,0.252154
3.12782,0.0907428
3.13784,0.013246
3.14787,0.266542
3.15789,0.507099
3.16792,0.369794
3.17794,0.106401
3.18797,0.122325
3.19799,0.275184
3.20802,0.207868
3.21805,0.0569442
3.22807,0.204897
3.2381,0.537014
3.24812,0.580269
3.25815,0.284224
3.26817,0.0604105
3.2782,0.0732506
3.28822,0.0787417
3.29825,0.00324863
3.30827,0.0981016
3.3183,0.389659
3.32832,0.517446
3.33835,0.322792
3.34837,0.122049
3.3584,0.159235
3.36842,0.227689
3.37845,0.112634
3.38847,0.000267619
3.3985,0.110781
3.40852,0.269632
3.41855,0.21327
3.42857,0.0451455
3.4386,0.0138513
3.44862,0.0710596
3.45865,0.0372939
3.46867,0.0120327
3.4787,0.202539
3.48872,0.474431
3.49875,0.493967
3.50877,0.255636
3.5188,0.0724085
3.52882,0.0696431
3.53885,0.0765706
3.54887,0.0249742
3.5589,0.0617122
3.56892,0.201549
3.57895,0.237785
3.58897,0.106916
3.599,0.0121303
3.60902,0.0613233
3.61905,0.0972576
3.62907,0.0312293
3.6391,0.0344372
3.64912,0.209425
3.65915,0.3528
3.66917,0.268221
3.6792,0.0793809
3.68922,0.00207035
3.69925,0.0165615
3.70927,0.00718677
3.7193,0.0307327
3.72932,0.174731
3.73935,0.305851
3.74937,0.244812
3.7594,0.0800181
3.76942,0.0313567
3.77945,0.0928915
3.78947,0.0891488
3.7995,0.0148369
3.80952,0.0254814
3.81955,0.123401
3.82957,0.143598
3.8396,0.0547222
3.84962,0.000749426
3.85965,0.0254706
3.86967,0.0247907
3.8797,0.00497831
3.88972,0.108788
3.89975,0.316838
3.90977,0.396096
3.9198,0.249441
3.92982,0.06843
3.93985,0.0225114
3.94987,0.037636
3.9599,0.0166828
3.96992,0.0358682
3.97995,0.148479
3.98997,0.214004
4,0.124484
