# 20251208_105931
# initdata:	data/XeXe544_cc_(0,5)/initdata.csv
# freezeout file: 	data/XeXe544_cc_(0,5)/freezeout.csv
# particle mass:	1
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,395099
0.0100251,376363
0.0200501,324497
0.0300752,251132
0.0401003,171542
0.0501253,100137
0.0601504,46709.8
0.0701754,14651.7
0.0802005,1448.66
0.0902256,908.115
0.100251,5997.15
0.110276,11174.6
0.120301,13531.9
0.130326,12674
0.140351,9772.96
0.150376,6421.69
0.160401,3796.47
0.170426,2341.79
0.180451,1895.37
0.190476,2014.47
0.200501,2273.13
0.210526,2413.46
0.220551,2356.56
0.230576,2141.95
0.240602,1859.32
0.250627,1598.35
0.260652,1415.99
0.270677,1319.16
0.280702,1269.71
0.290727,1214.33
0.300752,1123.44
0.310777,1010.04
0.320802,912.162
0.330827,854.613
0.340852,825.758
0.350877,791.606
0.360902,731.984
0.370927,660.695
0.380952,608.481
0.390977,587.834
0.401003,578.937
0.411028,552.428
0.421053,502.92
0.431078,454.474
0.441103,431.57
0.451128,429.836
0.461153,421.444
0.471178,388.694
0.481203,344.983
0.491228,317.573
0.501253,313.673
0.511278,312.283
0.521303,291.795
0.531328,257.876
0.541353,235.737
0.551378,237.003
0.561404,244.57
0.571429,235.226
0.581454,209.781
0.591479,190.582
0.601504,190.324
0.611529,194.889
0.621554,183.471
0.631579,157.772
0.641604,139.712
0.651629,141.021
0.661654,147.8
0.671679,141.154
0.681704,124.004
0.691729,115.595
0.701754,122.374
0.711779,128.081
0.721805,117.417
0.73183,98.2544
0.741855,89.7896
0.75188,94.6641
0.761905,96.5312
0.77193,85.8482
0.781955,74.3114
0.79198,76.2801
0.802005,86.1161
0.81203,86.2424
0.822055,73.3233
0.83208,62.2121
0.842105,62.6916
0.85213,65.5038
0.862155,58.8785
0.87218,48.1923
0.882206,47.3616
0.892231,56.2566
0.902256,60.5314
0.912281,53.8048
0.922306,46.4055
0.932331,47.3533
0.942356,49.7029
0.952381,43.0278
0.962406,31.8133
0.972431,29.0729
0.982456,35.7352
0.992481,39.6968
1.00251,35.5825
1.01253,32.2508
1.02256,36.3038
1.03258,40.0792
1.04261,34.4012
1.05263,24.325
1.06266,21.3317
1.07268,25.3372
1.08271,26.4541
1.09273,22.3566
1.10276,21.2316
1.11278,26.1715
1.12281,28.8751
1.13283,23.6477
1.14286,17.2118
1.15288,17.4271
1.16291,20.7
1.17293,19.4802
1.18296,15.8215
1.19298,17.0358
1.20301,21.7387
1.21303,21.4902
1.22306,15.2782
1.23308,11.3279
1.24311,13.2739
1.25313,15.0611
1.26316,12.7815
1.27318,11.6088
1.28321,15.603
1.29323,19.2929
1.30326,16.5412
1.31328,10.9198
1.32331,9.37692
1.33333,10.837
1.34336,9.77757
1.35338,7.18402
1.36341,8.53124
1.37343,12.9305
1.38346,13.8133
1.39348,10.1264
1.40351,7.78281
1.41353,9.08511
1.42356,9.49202
1.43358,6.963
1.44361,6.00087
1.45363,8.95927
1.46366,11.0848
1.47368,8.69904
1.48371,5.51875
1.49373,5.74378
1.50376,6.95722
1.51378,5.62667
1.52381,4.24838
1.53383,6.53261
1.54386,9.84379
1.55388,9.29053
1.56391,6.04908
1.57393,4.7937
1.58396,5.47948
1.59398,4.63381
1.60401,2.84416
1.61404,3.7639
1.62406,6.69757
1.63409,7.22394
1.64411,4.93506
1.65414,3.83829
1.66416,4.90717
1.67419,4.87323
1.68421,3.08591
1.69424,2.96908
1.70426,5.29545
1.71429,6.2896
1.72431,4.30638
1.73434,2.55669
1.74436,3.0507
1.75439,3.43877
1.76441,2.31754
1.77444,2.23481
1.78446,4.50835
1.79449,6.0871
1.80451,4.7594
1.81454,2.92022
1.82456,2.94542
1.83459,3.19578
1.84461,1.97489
1.85464,1.24478
1.86466,2.74565
1.87469,4.24772
1.88471,3.42099
1.89474,1.96542
1.90476,2.19883
1.91479,2.87137
1.92481,2.14266
