# 20260615_153749
# primespec:	data/AuAu200_cc_(0,5)plus10/primaryspec/spec_20260615_152152_290/spectr.txt
# qmax:	4
# ma:	1.94286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.961289
# [=>] Eabc:	0.97143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,164.182
0.0204082,164.248
0.0408163,164.446
0.0612245,164.768
0.0816327,165.246
0.102041,165.878
0.122449,166.677
0.142857,167.666
0.163265,168.87
0.183673,170.39
0.204082,172.553
0.22449,174.706
0.244898,176.7
0.265306,178.779
0.285714,180.831
0.306122,182.741
0.326531,184.857
0.346939,187.08
0.367347,189.288
0.387755,191.401
0.408163,193.707
0.428571,195.839
0.44898,198.27
0.469388,200.389
0.489796,202.495
0.510204,204.755
0.530612,206.882
0.55102,209.044
0.571429,211.066
0.591837,213.007
0.612245,214.861
0.632653,216.529
0.653061,217.932
0.673469,219.177
0.693878,220.125
0.714286,221.061
0.734694,221.885
0.755102,222.666
0.77551,222.275
0.795918,222.545
0.816327,222.125
0.836735,220.918
0.857143,218.517
0.877551,214.823
0.897959,208.594
0.918367,199.87
0.938776,190.247
0.959184,177.995
0.979592,163.642
1,148.948
