# 20260616_121039
# initdata:	data/PbPb276_cc_(0,5)plus15/initdata.csv
# freezeout file: 	data/PbPb276_cc_(0,5)plus15/freezeout.csv
# particle mass:	1.57714
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,36029.3
0.0100251,35590.7
0.0200501,34301
0.0300752,32237
0.0401003,29518.6
0.0501253,26299.8
0.0601504,22755.9
0.0701754,19072
0.0802005,15429.8
0.0902256,11996.6
0.100251,8913.79
0.110276,6287.27
0.120301,4179.88
0.130326,2607.77
0.140351,1542.72
0.150376,914.632
0.160401,633.814
0.170426,596.757
0.180451,706.397
0.190476,882.848
0.200501,1069.18
0.210526,1230.85
0.220551,1350.46
0.230576,1420.9
0.240602,1439.98
0.250627,1408.28
0.260652,1330
0.270677,1214.91
0.280702,1078.82
0.290727,941.152
0.300752,819.99
0.310777,726.688
0.320802,662.918
0.330827,621.771
0.340852,592.482
0.350877,566.302
0.360902,540.267
0.370927,517.162
0.380952,501.622
0.390977,495.463
0.401003,495.08
0.411028,492.828
0.421053,481.468
0.431078,458.742
0.441103,428.96
0.451128,400.363
0.461153,379.928
0.471178,369.022
0.481203,362.85
0.491228,354.057
0.501253,338.018
0.511278,316.068
0.521303,294.43
0.531328,279.619
0.541353,273.679
0.551378,272.747
0.561404,269.997
0.571429,260.755
0.581454,245.916
0.591479,231.082
0.601504,222.091
0.611529,220.41
0.621554,221.992
0.631579,220.483
0.641604,212.236
0.651629,199.121
0.661654,186.892
0.671679,180.452
0.681704,179.886
0.691729,180.507
0.701754,176.838
0.711779,167.258
0.721805,155.169
0.73183,146.118
0.741855,142.986
0.75188,143.617
0.761905,142.859
0.77193,137.176
0.781955,127.778
0.79198,119.498
0.802005,116.404
0.81203,118.124
0.822055,120.162
0.83208,117.952
0.842105,110.963
0.85213,103.104
0.862155,99.0681
0.87218,99.9872
0.882206,102.365
0.892231,101.354
0.902256,95.2293
0.912281,86.9516
0.922306,81.3658
0.932331,80.7033
0.942356,82.6448
0.952381,82.7023
0.962406,78.5652
0.972431,72.2129
0.982456,67.8282
0.992481,67.6509
1.00251,69.8658
1.01253,70.5519
1.02256,67.6493
1.03258,62.9374
1.04261,60.0801
1.05263,60.7853
1.06266,63.0216
1.07268,63.0977
1.08271,59.4429
1.09273,54.1924
1.10276,50.9622
1.11278,51.1367
1.12281,52.5209
1.13283,51.7215
1.14286,47.7383
1.15288,43.0031
1.16291,40.8114
1.17293,41.8924
1.18296,43.7323
1.19298,43.3161
1.20301,40.3163
1.21303,37.3303
1.22306,36.9713
1.23308,39.0024
1.24311,40.6132
1.25313,39.4933
1.26316,36.3176
1.27318,33.9324
1.28321,34.1683
1.29323,35.8087
1.30326,35.9469
1.31328,33.2134
1.32331,29.2994
1.33333,27.1048
1.34336,27.5885
1.35338,28.8143
1.36341,28.2075
1.37343,25.4565
1.38346,22.8176
1.39348,22.5356
1.40351,24.33
1.41353,25.7708
1.42356,25.0513
1.43358,22.9712
1.44361,21.8955
1.45363,22.9494
1.46366,24.6977
1.47368,24.8048
1.48371,22.715
1.49373,20.252
1.50376,19.4825
1.51378,20.3594
1.52381,20.871
1.53383,19.4618
1.54386,16.8612
1.55388,15.2032
1.56391,15.5293
1.57393,16.638
1.58396,16.5944
1.59398,15.0536
1.60401,13.6246
1.61404,13.8854
1.62406,15.4665
1.63409,16.4986
1.64411,15.8515
1.65414,14.4499
1.66416,14.0784
1.67419,15.1611
1.68421,16.2001
1.69424,15.5621
1.70426,13.4482
1.71429,11.6719
1.72431,11.5321
1.73434,12.3503
1.74436,12.3998
1.75439,11.0448
1.76441,9.47685
1.77444,9.20195
1.78446,10.1884
1.79449,10.9564
1.80451,10.454
1.81454,9.3651
1.82456,9.22772
1.83459,10.4735
1.84461,11.833
1.85464,11.8435
1.86466,10.5922
1.87469,9.55219
1.88471,9.74525
1.89474,10.5173
1.90476,10.4141
1.91479,9.02216
1.92481,7.47707
1.93484,7.04883
1.94486,7.61446
1.95489,7.91505
1.96491,7.21363
1.97494,6.22398
1.98496,6.15551
1.99499,7.13004
2.00501,8.00379
2.01504,7.81017
2.02506,6.96929
2.03509,6.72221
2.04511,7.52035
2.05514,8.42517
2.06516,8.2733
2.07519,7.11782
2.08521,6.12936
2.09524,6.11615
2.10526,6.56248
2.11529,6.37716
2.12531,5.3441
2.13534,4.40082
2.14536,4.41976
2.15539,5.09635
2.16541,5.37345
2.17544,4.82666
2.18546,4.19573
2.19549,4.39249
2.20551,5.29029
2.21554,5.86942
2.22556,5.51424
2.23559,4.77113
2.24561,4.59993
2.25564,5.11622
2.26566,5.46153
2.27569,4.9458
2.28571,3.95438
2.29574,3.44825
2.30576,3.73428
2.31579,4.11508
2.32581,3.84658
2.33584,3.119
2.34586,2.78143
2.35589,3.20388
2.36591,3.79211
2.37594,3.77993
2.38596,3.22655
2.39599,2.90531
2.40602,3.24736
2.41604,3.7646
2.42607,3.70764
2.43609,3.07158
2.44612,2.60953
2.45614,2.84412
2.46617,3.39273
2.47619,3.48904
2.48622,2.98947
2.49624,2.53102
2.50627,2.65538
2.51629,3.08972
2.52632,3.13561
2.53634,2.62147
2.54637,2.13223
2.55639,2.21869
2.56642,2.66168
2.57644,2.77752
2.58647,2.34226
2.59649,1.88812
2.60652,1.9838
2.61654,2.47791
2.62657,2.72034
2.63659,2.44798
2.64662,2.13141
2.65664,2.31912
2.66667,2.87347
2.67669,3.1331
2.68672,2.7822
2.69674,2.25895
2.70677,2.16261
2.71679,2.46398
2.72682,2.5716
2.73684,2.14396
2.74687,1.54666
2.75689,1.35648
2.76692,1.60712
2.77694,1.7931
2.78697,1.59881
2.79699,1.33641
2.80702,1.49755
2.81704,2.04664
2.82707,2.43269
2.83709,2.30718
2.84712,1.97181
2.85714,1.95103
2.86717,2.276
2.87719,2.44855
2.88722,2.12145
2.89724,1.56612
2.90727,1.30546
2.91729,1.42896
2.92732,1.51887
2.93734,1.26175
2.94737,0.888478
2.95739,0.846704
2.96742,1.17602
2.97744,1.45407
2.98747,1.3785
2.99749,1.17169
3.00752,1.25086
3.01754,1.62732
3.02757,1.86992
3.03759,1.68429
3.04762,1.31073
3.05764,1.19712
3.06767,1.39908
3.07769,1.52425
3.08772,1.28365
3.09774,0.886608
3.10777,0.749543
3.11779,0.936476
3.12782,1.10035
3.13784,0.983987
3.14787,0.770066
3.15789,0.800761
3.16792,1.07553
3.17794,1.23697
3.18797,1.06285
3.19799,0.774742
3.20802,0.734639
3.21805,0.954829
3.22807,1.09959
3.2381,0.965926
3.24812,0.766381
3.25815,0.822433
3.26817,1.10313
3.2782,1.25573
3.28822,1.08537
3.29825,0.817323
3.30827,0.782481
3.3183,0.966934
3.32832,1.04522
3.33835,0.837946
3.34837,0.553168
3.3584,0.488158
3.36842,0.624043
3.37845,0.680183
3.38847,0.53621
3.3985,0.414172
3.40852,0.561587
3.41855,0.88624
3.42857,1.06291
3.4386,0.967432
3.44862,0.832681
3.45865,0.910651
3.46867,1.1135
3.4787,1.1324
3.48872,0.865167
3.49875,0.559318
3.50877,0.480668
3.5188,0.573667
3.52882,0.574775
3.53885,0.399375
3.54887,0.253077
3.5589,0.325577
3.56892,0.516604
3.57895,0.584082
3.58897,0.494019
3.599,0.46546
3.60902,0.644
3.61905,0.871461
3.62907,0.885434
3.6391,0.675166
3.64912,0.495986
3.65915,0.52372
3.66917,0.63131
3.6792,0.589958
3.68922,0.401125
3.69925,0.290797
3.70927,0.384676
3.7193,0.530927
3.72932,0.518361
3.73935,0.373403
3.74937,0.313473
3.7594,0.429558
3.76942,0.55497
3.77945,0.506164
3.78947,0.348136
3.7995,0.30383
3.80952,0.437488
3.81955,0.564903
3.82957,0.51871
3.8396,0.38971
3.84962,0.39835
3.85965,0.578106
3.86967,0.719626
3.8797,0.657188
3.88972,0.493859
3.89975,0.450595
3.90977,0.555438
3.9198,0.610292
3.92982,0.476177
3.93985,0.270414
3.94987,0.202249
3.9599,0.288307
3.96992,0.35149
3.97995,0.293507
3.98997,0.240626
4,0.351512
