# 20251205_151146
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150040_115/spectr.txt
# qmax:	4
# ma:	0.942857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.450161
# [=>] Eabc:	0.471429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1775.99
0.0204082,1778.16
0.0408163,1785.98
0.0612245,1798.01
0.0816327,1816.18
0.102041,1839.07
0.122449,1867.48
0.142857,1900.54
0.163265,1938.88
0.183673,1983.12
0.204082,2032.52
0.22449,2087
0.244898,2150.25
0.265306,2219.46
0.285714,2297.99
0.306122,2389.68
0.326531,2492.35
0.346939,2619.11
0.367347,2776.7
0.387755,2975.47
0.408163,3353.25
0.428571,3838.44
0.44898,3294.72
0.469388,1939.11
0.489796,926.654
0.510204,638.94
0.530612,501.442
0.55102,392.909
0.571429,315.776
0.591837,259.138
0.612245,214.368
0.632653,179.964
0.653061,151.911
0.673469,129.074
0.693878,110.122
0.714286,94.8686
0.734694,82.0712
0.755102,71.5004
0.77551,62.283
0.795918,54.8371
0.816327,48.1524
0.836735,42.3736
0.857143,37.6688
0.877551,33.538
0.897959,29.8297
0.918367,26.5499
0.938776,23.8067
0.959184,21.3818
0.979592,19.2911
1,17.3648
