# 20260615_140634
# primespec:	data/AuAu200_cc_(0,5)plus5/primaryspec/spec_20260608_160653_202/spectr.txt
# qmax:	4
# ma:	1.44
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.706258
# [=>] Eabc:	0.72
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,282.417
0.0204082,282.663
0.0408163,283.413
0.0612245,284.722
0.0816327,286.79
0.102041,289.631
0.122449,292.654
0.142857,295.805
0.163265,299.336
0.183673,303.326
0.204082,307.51
0.22449,311.716
0.244898,316.548
0.265306,321.186
0.285714,326.599
0.306122,331.418
0.326531,336.912
0.346939,342.399
0.367347,347.347
0.387755,352.637
0.408163,358.189
0.428571,362.984
0.44898,367.402
0.469388,372.742
0.489796,377.56
0.510204,381.879
0.530612,384.387
0.55102,384.736
0.571429,380.659
0.591837,372.374
0.612245,359.325
0.632653,344.16
0.653061,325.732
0.673469,307.12
0.693878,287.691
0.714286,266.696
0.734694,243.927
0.755102,222.909
0.77551,202.374
0.795918,181.929
0.816327,163.497
0.836735,145.654
0.857143,128.511
0.877551,113.136
0.897959,100.085
0.918367,88.1502
0.938776,78.1515
0.959184,69.4774
0.979592,62.03
1,55.5615
