# 20251205_143852
# initdata:	data/AuAu200_cc_(0,5)/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)/freezeout.csv
# particle mass:	1.19429
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,875.323
0.0100251,875.249
0.0200501,874.892
0.0300752,873.878
0.0401003,871.715
0.0501253,868.038
0.0601504,859.386
0.0701754,857.344
0.0802005,853.172
0.0902256,853.25
0.100251,860.709
0.110276,878.024
0.120301,905.924
0.130326,942.604
0.140351,983.559
0.150376,1022.35
0.160401,1052.24
0.170426,1068.08
0.180451,1068.06
0.190476,1054.37
0.200501,1032.62
0.210526,1010.01
0.220551,992.515
0.230576,982.827
0.240602,979.162
0.250627,975.928
0.260652,966.062
0.270677,944.099
0.280702,908.742
0.290727,863.71
0.300752,816.386
0.310777,774.705
0.320802,743.638
0.330827,722.92
0.340852,707.227
0.350877,688.825
0.360902,661.524
0.370927,623.812
0.380952,579.954
0.390977,537.636
0.401003,504.045
0.411028,481.999
0.421053,468.442
0.431078,456.202
0.441103,438.091
0.451128,411.038
0.461153,377.835
0.471178,345.415
0.481203,320.653
0.491228,306.211
0.501253,299
0.511278,292.226
0.521303,279.744
0.531328,259.938
0.541353,236.611
0.551378,216.308
0.561404,203.879
0.571429,199.255
0.581454,197.641
0.591479,192.937
0.601504,182.002
0.611529,166.734
0.621554,152.523
0.631579,144.224
0.641604,142.605
0.651629,143.86
0.661654,142.523
0.671679,135.562
0.681704,124.563
0.691729,114.357
0.701754,109.198
0.711779,109.457
0.721805,111.398
0.73183,110.188
0.741855,103.714
0.75188,94.1822
0.761905,86.2212
0.77193,83.1261
0.781955,84.2137
0.79198,85.5166
0.802005,83.1316
0.81203,76.4377
0.822055,68.5102
0.83208,63.442
0.842105,62.8813
0.85213,64.7377
0.862155,65.0997
0.87218,61.6622
0.882206,55.6684
0.892231,50.7104
0.902256,49.5065
0.912281,51.515
0.922306,53.4894
0.932331,52.4214
0.942356,48.2057
0.952381,43.6402
0.962406,41.8077
0.972431,43.2517
0.982456,45.5144
0.992481,45.4237
1.00251,41.9922
1.01253,37.2629
1.02256,34.3621
1.03258,34.6076
1.04261,36.3687
1.05263,36.6865
1.06266,34.0791
1.07268,29.8755
1.08271,26.8666
1.09273,26.6267
1.10276,28.0817
1.11278,28.6515
1.12281,26.7953
1.13283,23.4702
1.14286,21.1181
1.15288,21.2362
1.16291,22.9355
1.17293,23.8785
1.18296,22.6229
1.19298,20.0143
1.20301,18.2895
1.21303,18.8028
1.22306,20.6782
1.23308,21.7065
1.24311,20.5523
1.25313,18.0423
1.26316,16.2698
1.27318,16.4653
1.28321,17.8024
1.29323,18.312
1.30326,16.921
1.31328,14.5168
1.32331,12.9829
1.33333,13.2497
1.34336,14.3821
1.35338,14.614
1.36341,13.2081
1.37343,11.1972
1.38346,10.2646
1.39348,10.9733
1.40351,12.2038
1.41353,12.3585
1.42356,11.0344
1.43358,9.40188
1.44361,8.92863
1.45363,9.82658
1.46366,10.8643
1.47368,10.7058
1.48371,9.31702
1.49373,7.95695
1.50376,7.79667
1.51378,8.68015
1.52381,9.34203
1.53383,8.81631
1.54386,7.48149
1.55388,6.63118
1.56391,7.05574
1.57393,8.18881
1.58396,8.73112
1.59398,8.0515
1.60401,6.83728
1.61404,6.30987
1.62406,6.88593
1.63409,7.74618
1.64411,7.75595
1.65414,6.70193
1.66416,5.49556
1.67419,5.15038
1.68421,5.68431
1.69424,6.14729
1.70426,5.70668
1.71429,4.56837
1.72431,3.7232
1.73434,3.83568
1.74436,4.5294
1.75439,4.84983
1.76441,4.35613
1.77444,3.60502
1.78446,3.4972
1.79449,4.2433
1.80451,5.11816
1.81454,5.27007
1.82456,4.66112
1.83459,4.08202
1.84461,4.23866
1.85464,4.94928
1.86466,5.35051
1.87469,4.86547
1.88471,3.84036
1.89474,3.14739
1.90476,3.22488
1.91479,3.6361
1.92481,3.61749
1.93484,2.96272
1.94486,2.23635
1.95489,2.10204
1.96491,2.56119
1.97494,2.97272
1.98496,2.80832
1.99499,2.25565
2.00501,1.97884
2.01504,2.33113
2.02506,2.93841
2.03509,3.13051
2.04511,2.71036
2.05514,2.16997
2.06516,2.11278
2.07519,2.55956
2.08521,2.93882
2.09524,2.75988
2.10526,2.18138
2.11529,1.82113
2.12531,2.0398
2.13534,2.53326
2.14536,2.69799
2.15539,2.33341
2.16541,1.86412
2.17544,1.83513
2.18546,2.27529
2.19549,2.66689
2.20551,2.54295
2.21554,2.01259
2.22556,1.61348
2.23559,1.68198
2.24561,1.98103
2.25564,2.00477
2.26566,1.58311
2.27569,1.07416
2.28571,0.935023
2.29574,1.19303
2.30576,1.43974
2.31579,1.33787
2.32581,1.02652
2.33584,0.94469
2.34586,1.29181
2.35589,1.77369
2.36591,1.93723
2.37594,1.69548
2.38596,1.42162
2.39599,1.50228
2.40602,1.87859
2.41604,2.11272
2.42607,1.89732
2.43609,1.40841
2.44612,1.097
2.45614,1.17388
2.46617,1.39189
2.47619,1.36442
2.48622,1.02837
2.49624,0.705587
2.50627,0.707904
2.51629,0.968102
2.52632,1.13193
2.53634,0.986424
2.54637,0.705777
2.55639,0.628178
2.56642,0.843091
2.57644,1.0865
2.58647,1.06129
2.59649,0.789899
2.60652,0.57757
2.61654,0.640155
2.62657,0.850784
2.63659,0.906625
2.64662,0.705672
2.65664,0.474497
2.66667,0.49488
2.67669,0.763366
2.68672,0.995116
2.69674,0.96487
2.70677,0.772526
2.71679,0.715134
2.72682,0.921894
2.73684,1.19084
2.74687,1.22061
2.75689,0.959047
2.76692,0.656939
2.77694,0.572326
2.78697,0.682367
2.79699,0.737488
2.80702,0.575801
2.81704,0.313266
2.82707,0.191362
2.83709,0.282932
2.84712,0.418127
2.85714,0.409821
2.86717,0.28981
2.87719,0.262255
2.88722,0.436549
2.89724,0.675164
2.90727,0.748516
2.91729,0.609121
2.92732,0.4491
2.93734,0.468909
2.94737,0.637397
2.95739,0.733339
2.96742,0.616741
2.97744,0.400598
2.98747,0.316863
2.99749,0.440855
3.00752,0.606476
3.01754,0.610266
3.02757,0.45432
3.03759,0.33634
3.04762,0.40516
3.05764,0.580356
3.06767,0.650568
3.07769,0.525547
3.08772,0.336872
3.09774,0.273095
3.10777,0.356377
3.11779,0.42897
3.12782,0.355041
3.13784,0.184213
3.14787,0.0818558
3.15789,0.123508
3.16792,0.212553
3.17794,0.217312
3.18797,0.146948
3.19799,0.140563
3.20802,0.282766
3.21805,0.480041
3.22807,0.559049
3.2381,0.471358
3.24812,0.353022
3.25815,0.362209
3.26817,0.489459
3.2782,0.57002
3.28822,0.482962
3.29825,0.296594
3.30827,0.186866
3.3183,0.231343
3.32832,0.327349
3.33835,0.327089
3.34837,0.218737
3.3584,0.13349
3.36842,0.176945
3.37845,0.296966
3.38847,0.348724
3.3985,0.272034
3.40852,0.160845
3.41855,0.142893
3.42857,0.222648
3.4386,0.281073
3.44862,0.228139
3.45865,0.113997
3.46867,0.0642654
3.4787,0.122621
3.48872,0.200842
3.49875,0.196713
3.50877,0.128774
3.5188,0.115776
3.52882,0.224365
3.53885,0.375846
3.54887,0.432314
3.5589,0.360388
3.56892,0.272261
3.57895,0.291461
3.58897,0.40403
3.599,0.473871
3.60902,0.402632
3.61905,0.242394
3.62907,0.130579
3.6391,0.131706
3.64912,0.176518
3.65915,0.162693
3.66917,0.0842087
3.6792,0.0307942
3.68922,0.0666985
3.69925,0.146861
3.70927,0.174688
3.7193,0.124403
3.72932,0.0714298
3.73935,0.0937326
3.74937,0.170704
3.7594,0.207992
3.76942,0.156531
3.77945,0.0750808
3.78947,0.05744
3.7995,0.116307
3.80952,0.170159
3.81955,0.149489
3.82957,0.0879941
3.8396,0.0824277
3.84962,0.169536
3.85965,0.273863
3.86967,0.293943
3.8797,0.223107
3.88972,0.157072
3.89975,0.178575
3.90977,0.258779
3.9198,0.293603
3.92982,0.228207
3.93985,0.118801
3.94987,0.0615084
3.9599,0.0803829
3.96992,0.110319
3.97995,0.087791
3.98997,0.0303392
4,0.0072886
