# 20260616_140406
# initdata:	data/XeXe544_cc_(0,5)plus5/initdata.csv
# freezeout file: 	data/XeXe544_cc_(0,5)plus5/freezeout.csv
# particle mass:	0.48
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,176699
0.0100251,168415
0.0200501,145518
0.0300752,113220
0.0401003,78281.2
0.0501253,46955.3
0.0601504,23349.2
0.0701754,8746.64
0.0802005,1974.05
0.0902256,466.075
0.100251,1475.87
0.110276,2944.29
0.120301,3811.15
0.130326,3851.96
0.140351,3299.99
0.150376,2506.21
0.160401,1755.03
0.170426,1213.1
0.180451,931.763
0.190476,859.821
0.200501,876.519
0.210526,859.781
0.220551,759.681
0.230576,618.085
0.240602,512.286
0.250627,474.144
0.260652,464.677
0.270677,426.594
0.280702,352.037
0.290727,287.442
0.300752,272.877
0.310777,291.685
0.320802,291.861
0.330827,250.393
0.340852,198.382
0.350877,176.843
0.360902,183.139
0.370927,178.271
0.380952,142.418
0.390977,101.926
0.401003,92.1157
0.411028,109.153
0.421053,117.542
0.431078,100.235
0.441103,79.3979
0.451128,80.41
0.461153,93.7268
0.471178,89.8892
0.481203,63.5356
0.491228,40.8554
0.501253,41.1997
0.511278,51.2811
0.521303,48.7295
0.531328,36.4088
0.541353,35.1401
0.551378,48.6113
0.561404,56.2487
0.571429,44.3382
0.581454,26.1349
0.591479,20.7685
0.601504,25.5959
0.611529,24.4616
0.621554,15.6931
0.631579,13.9316
0.641604,24.4819
0.651629,33.1925
0.661654,28.0637
0.671679,17.0274
0.681704,13.9937
0.691729,17.3504
0.701754,15.4599
0.711779,7.82238
0.721805,5.90921
0.73183,13.3131
0.741855,19.1985
0.75188,15.5728
0.761905,9.13828
0.77193,8.9194
0.781955,11.6979
0.79198,9.27937
0.802005,3.64689
0.81203,3.68564
0.822055,9.77044
0.83208,12.8846
0.842105,9.30202
0.85213,5.67666
0.862155,6.87929
0.87218,8.26024
0.882206,4.96545
0.892231,1.051
0.902256,2.50638
0.912281,6.88394
0.922306,7.57366
0.932331,4.7879
0.942356,4.23381
0.952381,6.61438
0.962406,6.66867
0.972431,2.89698
0.982456,0.465983
0.992481,2.42386
1.00251,4.84926
1.01253,3.97779
1.02256,2.28957
1.03258,3.2557
1.04261,4.85263
1.05263,3.44743
1.06266,0.647125
1.07268,0.688989
1.08271,3.16538
1.09273,3.97764
1.10276,2.47342
1.11278,2.04486
1.12281,3.62987
1.13283,4.04204
1.14286,1.8605
1.15288,0.0655191
1.16291,0.869713
1.17293,2.18712
1.18296,1.75412
1.19298,1.06344
1.20301,2.14182
1.21303,3.45739
1.22306,2.55159
1.23308,0.523137
1.24311,0.218635
1.25313,1.46111
1.26316,1.76536
1.27318,0.880514
1.28321,0.887992
1.29323,2.0559
1.30326,2.25319
1.31328,0.879947
1.32331,0.00414216
1.33333,0.720213
1.34336,1.43365
1.35338,1.00025
1.36341,0.755612
1.37343,1.78309
1.38346,2.63562
1.39348,1.78076
1.40351,0.317355
1.41353,0.0949146
1.42356,0.723455
1.43358,0.70749
1.44361,0.27727
1.45363,0.688282
1.46366,1.57036
1.47368,1.4344
1.48371,0.396221
1.49373,0.0400371
1.50376,0.675403
1.51378,0.982349
1.52381,0.537221
1.53383,0.491891
1.54386,1.26939
1.55388,1.64874
1.56391,0.919293
1.57393,0.122854
1.58396,0.199669
1.59398,0.519033
1.60401,0.336151
1.61404,0.236252
1.62406,0.859091
1.63409,1.43883
1.64411,1.02673
1.65414,0.192568
1.66416,0.0710644
1.67419,0.4883
1.68421,0.496367
1.69424,0.16319
1.70426,0.30666
1.71429,0.828981
1.72431,0.843527
1.73434,0.312168
1.74436,0.104417
1.75439,0.417279
1.76441,0.52861
1.77444,0.264202
1.78446,0.342223
1.79449,0.937883
1.80451,1.19786
1.81454,0.67556
1.82456,0.0945209
1.83459,0.0962999
1.84461,0.278616
1.85464,0.146397
1.86466,0.0470004
1.87469,0.37289
1.88471,0.675503
1.89474,0.442192
1.90476,0.066387
1.91479,0.154654
1.92481,0.452643
1.93484,0.381899
1.94486,0.152661
1.95489,0.359862
1.96491,0.824727
1.97494,0.843972
1.98496,0.391274
1.99499,0.102021
2.00501,0.164644
2.01504,0.172998
2.02506,0.0623636
2.03509,0.238318
2.04511,0.666448
2.05514,0.749803
2.06516,0.339939
2.07519,0.0339105
2.08521,0.174968
2.09524,0.344853
2.10526,0.205146
2.11529,0.0896344
2.12531,0.307305
2.13534,0.531149
2.14536,0.406685
2.15539,0.192445
2.16541,0.242604
2.17544,0.360161
2.18546,0.246462
2.19549,0.140356
2.20551,0.376818
2.21554,0.681025
2.22556,0.570005
2.23559,0.18216
2.24561,0.0376134
2.25564,0.174192
2.26566,0.195384
2.27569,0.0457138
2.28571,0.0530816
2.29574,0.242249
2.30576,0.275719
2.31579,0.11501
2.32581,0.104791
2.33584,0.306606
2.34586,0.364226
2.35589,0.181504
2.36591,0.135471
2.37594,0.393414
2.38596,0.578885
2.39599,0.404412
2.40602,0.13245
2.41604,0.079996
2.42607,0.122595
2.43609,0.0542168
2.44612,0.0221165
2.45614,0.192718
2.46617,0.342809
2.47619,0.223671
2.48622,0.0377594
2.49624,0.10204
2.50627,0.286742
2.51629,0.260074
2.52632,0.09097
2.53634,0.111665
2.54637,0.311865
2.55639,0.370326
2.56642,0.226207
2.57644,0.134563
2.58647,0.168792
2.59649,0.141878
2.60652,0.0514656
2.61654,0.131419
2.62657,0.372019
2.63659,0.440376
2.64662,0.222385
2.65664,0.0279785
2.66667,0.0772944
2.67669,0.173456
2.68672,0.106272
2.69674,0.0172638
2.70677,0.0940776
2.71679,0.215703
2.72682,0.199556
2.73684,0.140181
2.74687,0.195249
2.75689,0.261149
2.76692,0.183108
2.77694,0.0958037
2.78697,0.210841
2.79699,0.409766
2.80702,0.401883
2.81704,0.193954
2.82707,0.0558073
2.83709,0.0735743
2.84712,0.0809252
2.85714,0.0178952
2.86717,0.0171753
2.87719,0.103998
2.88722,0.131271
2.89724,0.0761961
2.90727,0.101465
2.91729,0.2355
2.92732,0.280802
2.93734,0.157706
2.94737,0.0669243
2.95739,0.158914
2.96742,0.286328
2.97744,0.261849
2.98747,0.147924
2.99749,0.0962389
3.00752,0.0863265
3.01754,0.0349151
3.02757,0.00672844
3.03759,0.0894803
3.04762,0.181844
3.05764,0.138181
3.06767,0.0328947
3.07769,0.0467411
3.08772,0.155371
3.09774,0.172174
3.10777,0.0706608
3.11779,0.0227322
3.12782,0.105709
3.13784,0.196374
3.14787,0.196732
3.15789,0.161282
3.16792,0.141998
3.17794,0.097207
3.18797,0.0318867
3.19799,0.0516767
3.20802,0.176521
3.21805,0.254644
3.22807,0.177667
3.2381,0.050882
3.24812,0.0253157
3.25815,0.0738109
3.26817,0.0725592
3.2782,0.0171272
3.28822,0.0068532
3.29825,0.0674045
3.30827,0.12974
3.3183,0.158524
3.32832,0.174166
3.33835,0.164832
3.34837,0.100831
3.3584,0.0338348
3.36842,0.0606724
3.37845,0.170691
3.38847,0.23655
3.3985,0.186187
3.40852,0.0891821
3.41855,0.0368389
3.42857,0.0262603
3.4386,0.0132285
3.44862,0.00241078
3.45865,0.0208351
3.46867,0.0556264
3.4787,0.0800494
3.48872,0.102345
3.49875,0.132551
3.50877,0.136399
3.5188,0.0845858
3.52882,0.0250781
3.53885,0.0399172
3.54887,0.132189
3.5589,0.212326
3.56892,0.205915
3.57895,0.130203
3.58897,0.0516252
3.599,0.00941894
3.60902,0.00283617
3.61905,0.0196452
3.62907,0.045086
3.6391,0.0593931
3.64912,0.0553553
3.65915,0.0511302
3.66917,0.0626883
3.6792,0.0714279
3.68922,0.0481287
3.69925,0.00921127
3.70927,0.0144838
3.7193,0.0903433
3.72932,0.18058
3.73935,0.202282
3.74937,0.13909
3.7594,0.0518709
3.76942,0.0048953
3.77945,0.0118207
3.78947,0.0505286
3.7995,0.0931135
3.80952,0.111691
3.81955,0.0899639
3.82957,0.0472535
3.8396,0.0234701
3.84962,0.0253413
3.85965,0.0202376
3.86967,0.00158174
3.8797,0.0174592
3.88972,0.0969505
3.89975,0.184643
3.90977,0.199132
3.9198,0.134752
3.92982,0.0560047
3.93985,0.0112226
3.94987,0.00602965
3.9599,0.0426142
3.96992,0.115237
3.97995,0.170525
3.98997,0.14636
4,0.0629592
