# 20260616_134449
# primespec:	data/PbPb276_cc_(0,5)plus15/primaryspec/spec_20260616_120950_194/spectr.txt
# qmax:	4
# ma:	1.39429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.682943
# [=>] Eabc:	0.697145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,574.625
0.0204082,575.043
0.0408163,576.423
0.0612245,578.88
0.0816327,582.738
0.102041,586.85
0.122449,591.993
0.142857,597.446
0.163265,603.613
0.183673,610.879
0.204082,618.624
0.22449,626.399
0.244898,634.838
0.265306,644.437
0.285714,654.742
0.306122,665.336
0.326531,676.763
0.346939,688.409
0.367347,700.942
0.387755,713.951
0.408163,727.759
0.428571,741.839
0.44898,757.538
0.469388,774.271
0.489796,792.064
0.510204,811.493
0.530612,830.869
0.55102,858.764
0.571429,888.798
0.591837,907.857
0.612245,954.899
0.632653,1074.65
0.653061,1185.61
0.673469,1115.29
0.693878,840.316
0.714286,556.318
0.734694,342.571
0.755102,251.288
0.77551,227.466
0.795918,203.47
0.816327,173.698
0.836735,147.727
0.857143,129.184
0.877551,114.758
0.897959,102.425
0.918367,91.2027
0.938776,81.5295
0.959184,72.8142
0.979592,65.5696
1,59.0007
