# 20251205_151020
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_145917_068/spectr.txt
# qmax:	4
# ma:	0.674286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.306701
# [=>] Eabc:	0.337143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2757.09
0.0204082,2765.62
0.0408163,2788.96
0.0612245,2827.52
0.0816327,2883.53
0.102041,2953.9
0.122449,3040.88
0.142857,3147.87
0.163265,3273.16
0.183673,3424.52
0.204082,3605.17
0.22449,3834.62
0.244898,4135.69
0.265306,4664.4
0.285714,5442.49
0.306122,4569.06
0.326531,2400.62
0.346939,1046.96
0.367347,697.637
0.387755,518.459
0.408163,384.575
0.428571,296.194
0.44898,233.641
0.469388,185.522
0.489796,149.552
0.510204,120.813
0.530612,99.3208
0.55102,81.9212
0.571429,69.1023
0.591837,58.0505
0.612245,48.8085
0.632653,41.4575
0.653061,35.3968
0.673469,30.6194
0.693878,26.4124
0.714286,23.1358
0.734694,19.8772
0.755102,17.4158
0.77551,15.2322
0.795918,13.5594
0.816327,11.9053
0.836735,10.578
0.857143,9.31456
0.877551,8.29457
0.897959,7.47372
0.918367,6.66548
0.938776,5.98154
0.959184,5.36328
0.979592,4.90768
1,4.41893
