# 20251208_101452
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095745_334/spectr.txt
# qmax:	4
# ma:	1.4301
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.701211
# [=>] Eabc:	0.71505
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1107.84
0.0204082,1108.53
0.0408163,1110.64
0.0612245,1114.27
0.0816327,1119.82
0.102041,1127.02
0.122449,1135.22
0.142857,1144.54
0.163265,1155.14
0.183673,1167.08
0.204082,1180.3
0.22449,1194.98
0.244898,1211.08
0.265306,1228.54
0.285714,1247.6
0.306122,1267.89
0.326531,1289.98
0.346939,1313.61
0.367347,1338.49
0.387755,1365.72
0.408163,1394.2
0.428571,1426.01
0.44898,1459.69
0.469388,1497.32
0.489796,1538.08
0.510204,1583.24
0.530612,1634.78
0.55102,1691.25
0.571429,1756.51
0.591837,1835.8
0.612245,1932.25
0.632653,2047.72
0.653061,2262.95
0.673469,2575.65
0.693878,2445.75
0.714286,1679.34
0.734694,1000.83
0.755102,605.754
0.77551,491.696
0.795918,405.042
0.816327,337.604
0.836735,285.938
0.857143,246.108
0.877551,212.45
0.897959,185.493
0.918367,162.881
0.938776,143.443
0.959184,127.311
0.979592,113.655
1,101.107
