# 20260616_143122
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_141239_287/spectr.txt
# qmax:	4
# ma:	1.92571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.952623
# [=>] Eabc:	0.962855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,977.21
0.0204082,977.486
0.0408163,978.317
0.0612245,979.711
0.0816327,981.683
0.102041,984.253
0.122449,987.453
0.142857,991.324
0.163265,995.94
0.183673,1001.45
0.204082,1008.2
0.22449,1015.52
0.244898,1023.76
0.265306,1031.45
0.285714,1039.83
0.306122,1048.81
0.326531,1059.25
0.346939,1069.66
0.367347,1081.03
0.387755,1092.98
0.408163,1106.49
0.428571,1120.03
0.44898,1135.26
0.469388,1151.07
0.489796,1167.66
0.510204,1185.74
0.530612,1204.63
0.55102,1225.52
0.571429,1247.49
0.591837,1271.08
0.612245,1296.05
0.632653,1323.5
0.653061,1354.35
0.673469,1386.09
0.693878,1422.83
0.714286,1461.45
0.734694,1505.2
0.755102,1555.63
0.77551,1611.93
0.795918,1681.3
0.816327,1762.23
0.836735,1882.19
0.857143,1983.51
0.877551,2266.66
0.897959,2398.08
0.918367,2504.99
0.938776,2880.89
0.959184,2134.57
0.979592,1084.48
1,854.398
