# 20251205_145220
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144111_262/spectr.txt
# qmax:	4
# ma:	1.78286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.880368
# [=>] Eabc:	0.89143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,274.208
0.0204082,274.343
0.0408163,274.744
0.0612245,275.416
0.0816327,276.388
0.102041,277.681
0.122449,279.343
0.142857,281.467
0.163265,284.414
0.183673,287.647
0.204082,290.769
0.22449,293.982
0.244898,297.592
0.265306,301.267
0.285714,305.013
0.306122,308.674
0.326531,312.862
0.346939,316.975
0.367347,321.501
0.387755,325.854
0.408163,330.942
0.428571,335.252
0.44898,340.377
0.469388,344.983
0.489796,350.194
0.510204,354.785
0.530612,360.396
0.55102,365.389
0.571429,370.298
0.591837,375.148
0.612245,380.305
0.632653,384.637
0.653061,387.262
0.673469,386.688
0.693878,382.968
0.714286,375.644
0.734694,363.473
0.755102,349.196
0.77551,333.466
0.795918,316.446
0.816327,300.611
0.836735,285.578
0.857143,270.91
0.877551,258.278
0.897959,245.944
0.918367,233.668
0.938776,221.286
0.959184,208.605
0.979592,195.58
1,182.561
