# 20260608_160606
# initdata:	data/AuAu200_cc_(0,5)plus5/initdata.csv
# freezeout file: 	data/AuAu200_cc_(0,5)plus5/freezeout.csv
# particle mass:	1.25714
# NpT:	400
# pTmax:	4
# epsabs:	0
# epsrel:	1e-05
# integr iter:	10000
pT,spec
0,936.914
0.0100251,942.428
0.0200501,958.562
0.0300752,984.012
0.0401003,1016.39
0.0501253,1052.1
0.0601504,1086.51
0.0701754,1114.43
0.0802005,1130.98
0.0902256,1132.66
0.100251,1118.2
0.110276,1089.1
0.120301,1049.46
0.130326,1005.17
0.140351,962.613
0.150376,927.134
0.160401,901.731
0.170426,886.337
0.180451,877.912
0.190476,871.393
0.200501,861.262
0.210526,843.29
0.220551,815.917
0.230576,780.818
0.240602,742.318
0.250627,705.926
0.260652,676.313
0.270677,655.557
0.280702,642.294
0.290727,632.215
0.300752,619.752
0.310777,600.36
0.320802,572.448
0.330827,538.119
0.340852,502.325
0.350877,470.675
0.360902,447.065
0.370927,431.822
0.380952,421.642
0.390977,411.198
0.401003,395.737
0.411028,373.42
0.421053,346.244
0.431078,319.03
0.441103,296.916
0.451128,282.748
0.461153,275.563
0.471178,271.133
0.481203,264.302
0.491228,251.738
0.501253,233.738
0.511278,213.975
0.521303,197.347
0.531328,187.153
0.541353,183.219
0.551378,182.069
0.561404,179.051
0.571429,171.124
0.581454,158.639
0.591479,145.012
0.601504,134.522
0.611529,129.607
0.621554,129.376
0.631579,130.261
0.641604,128.38
0.651629,122.047
0.661654,112.785
0.671679,104.195
0.681704,99.449
0.691729,99.1307
0.701754,100.885
0.711779,101.105
0.721805,97.4686
0.73183,90.5312
0.741855,83.2731
0.75188,78.9131
0.761905,78.5908
0.77193,80.5542
0.781955,81.4611
0.79198,78.8268
0.802005,72.8219
0.81203,66.1043
0.822055,61.8205
0.83208,61.2739
0.842105,63.0038
0.85213,63.9473
0.862155,61.7729
0.87218,56.6435
0.882206,51.0037
0.892231,47.661
0.902256,47.6195
0.912281,49.3673
0.922306,50.1407
0.932331,48.1322
0.942356,43.8852
0.952381,39.7816
0.962406,38.0709
0.972431,39.0544
0.982456,40.8868
0.992481,41.1306
1.00251,38.761
1.01253,34.9713
1.02256,32.1305
1.03258,31.7863
1.04261,33.3836
1.05263,34.7606
1.06266,33.9809
1.07268,30.9491
1.08271,27.4537
1.09273,25.626
1.10276,26.1427
1.11278,27.6997
1.12281,28.1791
1.13283,26.4766
1.14286,23.4136
1.15288,20.9704
1.16291,20.542
1.17293,21.7536
1.18296,22.8508
1.19298,22.2858
1.20301,20.076
1.21303,17.7425
1.22306,16.9132
1.23308,17.8607
1.24311,19.2827
1.25313,19.4969
1.26316,17.9545
1.27318,15.7079
1.28321,14.4256
1.29323,14.8754
1.30326,16.2516
1.31328,16.9418
1.32331,16.0062
1.33333,14.0118
1.34336,12.4728
1.35338,12.4413
1.36341,13.5593
1.37343,14.4298
1.38346,13.9351
1.39348,12.2613
1.40351,10.6868
1.41353,10.3615
1.42356,11.2366
1.43358,12.1435
1.44361,11.9185
1.45363,10.4991
1.46366,8.95797
1.47368,8.46785
1.48371,9.19642
1.49373,10.1758
1.50376,10.2423
1.51378,9.14546
1.52381,7.7461
1.53383,7.16403
1.54386,7.70145
1.55388,8.58307
1.56391,8.7396
1.57393,7.85229
1.58396,6.64338
1.59398,6.14763
1.60401,6.69543
1.61404,7.60201
1.62406,7.85317
1.63409,7.1011
1.64411,5.99251
1.65414,5.52102
1.66416,6.05196
1.67419,6.97767
1.68421,7.32631
1.69424,6.71027
1.70426,5.68041
1.71429,5.15527
1.72431,5.50892
1.73434,6.21952
1.74436,6.40985
1.75439,5.72091
1.76441,4.65032
1.77444,4.0337
1.78446,4.2138
1.79449,4.72531
1.80451,4.7962
1.81454,4.1387
1.82456,3.23047
1.83459,2.81794
1.84461,3.16206
1.85464,3.79284
1.86466,4.0068
1.87469,3.5856
1.88471,3.00152
1.89474,2.91218
1.90476,3.47374
1.91479,4.17717
1.92481,4.36849
1.93484,3.91263
1.94486,3.32208
1.95489,3.22518
1.96491,3.72244
1.97494,4.28664
1.98496,4.29802
1.99499,3.66414
2.00501,2.8966
2.01504,2.58378
2.02506,2.80838
2.03509,3.09913
2.04511,2.94429
2.05514,2.32295
2.06516,1.71111
2.07519,1.57622
2.08521,1.89919
2.09524,2.21719
2.10526,2.12561
2.11529,1.70242
2.12531,1.41266
2.13534,1.6046
2.14536,2.13502
2.15539,2.51731
2.16541,2.42926
2.17544,2.04514
2.18546,1.84272
2.19549,2.09351
2.20551,2.57299
2.21554,2.79274
2.22556,2.5077
2.23559,1.96796
2.24561,1.65699
2.25564,1.79551
2.26566,2.12872
2.27569,2.20905
2.28571,1.86882
2.29574,1.38717
2.30576,1.18752
2.31579,1.39466
2.32581,1.71753
2.33584,1.76968
2.34586,1.47762
2.35589,1.14537
