# 20250617_160557
# primespec:	data/examplescenario/primaryspec/spec_20250617_160243_028/spectr.txt
# qmax:	4
# ma:	0.445714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.173393
# [=>] Eabc:	0.222857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,3402.93
0.0204082,3423.96
0.0408163,3488.31
0.0612245,3585.09
0.0816327,3723.61
0.102041,3895.89
0.122449,4142.28
0.142857,4345.06
0.163265,3917.92
0.183673,2741.76
0.204082,1588.27
0.22449,902.99
0.244898,575.861
0.265306,405.881
0.285714,286.784
0.306122,210.936
0.326531,154.893
0.346939,119.116
0.367347,91.1982
0.387755,72.4017
0.408163,56.4438
0.428571,44.9418
0.44898,35.1878
0.469388,28.6356
0.489796,23.2701
0.510204,19.5046
0.530612,16.045
0.55102,13.4846
0.571429,11.055
0.591837,9.3507
0.612245,7.91895
0.632653,6.94338
0.653061,5.90634
0.673469,5.09597
0.693878,8.28659
0.714286,3.7679
0.734694,3.27859
0.755102,2.94157
0.77551,2.56165
0.795918,2.25839
0.816327,1.94758
0.836735,1.7506
0.857143,1.56567
0.877551,1.43185
0.897959,1.25654
0.918367,1.12657
0.938776,0.992696
0.959184,0.910913
0.979592,0.830795
1,0.764946
