# 20250617_160851
# primespec:	data/examplescenario/primaryspec/spec_20250617_160333_131/spectr.txt
# qmax:	4
# ma:	1.03429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.497834
# [=>] Eabc:	0.517145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,890.38
0.0204082,891.092
0.0408163,894.593
0.0612245,900.757
0.0816327,909.739
0.102041,920.946
0.122449,934.234
0.142857,950.298
0.163265,967.522
0.183673,986.993
0.204082,1007.34
0.22449,1029.99
0.244898,1052.8
0.265306,1076.25
0.285714,1101.28
0.306122,1126.03
0.326531,1149.64
0.346939,1174.62
0.367347,1201.35
0.387755,1228.88
0.408163,1263.36
0.428571,1306.85
0.44898,1360.21
0.469388,1353.5
0.489796,1223.6
0.510204,982.333
0.530612,723.679
0.55102,530.039
0.571429,406.937
0.591837,332.452
0.612245,277.322
0.632653,234.06
0.653061,199.66
0.673469,171.378
0.693878,148.797
0.714286,129.102
0.734694,112.626
0.755102,98.5934
0.77551,86.6714
0.795918,76.1556
0.816327,67.3383
0.836735,59.6046
0.857143,52.6665
0.877551,46.786
0.897959,41.8595
0.918367,37.5739
0.938776,33.6585
0.959184,30.3392
0.979592,27.3522
1,24.6973
