# 20250803_185203
# primespec:	data/examplescenario/primaryspec/spec_20250803_184706_032/spectr.txt
# qmax:	4
# ma:	0.468571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.187856
# [=>] Eabc:	0.234285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,2960.13
0.0204082,2980.48
0.0408163,3028.54
0.0612245,3113.53
0.0816327,3208.17
0.102041,3340
0.122449,3500.44
0.142857,3745.59
0.163265,3797.56
0.183673,3178.28
0.204082,2145.52
0.22449,1245.08
0.244898,732.282
0.265306,496.722
0.285714,353.181
0.306122,261.203
0.326531,193.756
0.346939,148.395
0.367347,114.836
0.387755,89.9232
0.408163,70.4408
0.428571,55.7297
0.44898,44.0038
0.469388,35.6671
0.489796,29.2862
0.510204,24.2117
0.530612,20.1153
0.55102,16.6792
0.571429,13.9286
0.591837,11.5746
0.612245,9.9706
0.632653,8.54765
0.653061,7.39646
0.673469,6.29477
0.693878,5.40621
0.714286,4.64616
0.734694,4.10019
0.755102,3.61189
0.77551,3.19921
0.795918,2.77282
0.816327,2.44525
0.836735,2.14242
0.857143,1.94381
0.877551,1.74262
0.897959,1.57367
0.918367,1.37476
0.938776,1.2386
0.959184,1.10312
0.979592,1.0208
1,0.927112
