# 20260616_151156
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_144431_160/spectr.txt
# qmax:	4
# ma:	1.2
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.583438
# [=>] Eabc:	0.6
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1293.44
0.0204082,1294.71
0.0408163,1298.66
0.0612245,1304.2
0.0816327,1311.63
0.102041,1321.26
0.122449,1333.16
0.142857,1346.27
0.163265,1362.73
0.183673,1381.69
0.204082,1401.41
0.22449,1425.75
0.244898,1451.58
0.265306,1480.27
0.285714,1512.66
0.306122,1548.28
0.326531,1587.4
0.346939,1631.34
0.367347,1680.76
0.387755,1736.18
0.408163,1800.05
0.428571,1873.77
0.44898,1965.52
0.469388,2075.96
0.489796,2210.47
0.510204,2491.81
0.530612,2588.94
0.55102,2989.79
0.571429,3479.5
0.591837,2312.58
0.612245,950.591
0.632653,643.496
0.653061,573.521
0.673469,317.131
0.693878,241.29
0.714286,216.627
0.734694,180.633
0.755102,148.214
0.77551,128.176
0.795918,112.347
0.816327,96.4839
0.836735,84.622
0.857143,74.1914
0.877551,65.7905
0.897959,58.0295
0.918367,51.4616
0.938776,45.6156
0.959184,40.9688
0.979592,36.6645
1,33.1127
