# 20251208_111511
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110415_264/spectr.txt
# qmax:	4
# ma:	1.79429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.886154
# [=>] Eabc:	0.897145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1322.67
0.0204082,1323.11
0.0408163,1324.41
0.0612245,1326.59
0.0816327,1329.69
0.102041,1333.74
0.122449,1338.81
0.142857,1345.04
0.163265,1352.81
0.183673,1361.59
0.204082,1371.11
0.22449,1381.44
0.244898,1392.87
0.265306,1405.36
0.285714,1418.34
0.306122,1432.66
0.326531,1448.09
0.346939,1464.48
0.367347,1482.7
0.387755,1501.74
0.408163,1522.42
0.428571,1544.91
0.44898,1568.46
0.469388,1594.34
0.489796,1622.39
0.510204,1651.84
0.530612,1683.59
0.55102,1717.09
0.571429,1756.55
0.591837,1796.25
0.612245,1840.61
0.632653,1890.69
0.653061,1946.03
0.673469,2006.35
0.693878,2075.36
0.714286,2155.66
0.734694,2249.96
0.755102,2360.87
0.77551,2515.11
0.795918,2673.14
0.816327,3042.61
0.836735,3265.36
0.857143,3759.23
0.877551,4271.16
0.897959,2514.43
0.918367,1076.61
0.938776,950.078
0.959184,530.231
0.979592,394.778
1,353.715
