# 20251208_101506
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095755_341/spectr.txt
# qmax:	4
# ma:	1.45413
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.713459
# [=>] Eabc:	0.727065
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1082.98
0.0204082,1083.62
0.0408163,1085.59
0.0612245,1088.98
0.0816327,1094.04
0.102041,1101.09
0.122449,1108.63
0.142857,1117.72
0.163265,1127.81
0.183673,1139.15
0.204082,1151.7
0.22449,1165.82
0.244898,1181.02
0.265306,1197.49
0.285714,1215.36
0.306122,1234.72
0.326531,1255.19
0.346939,1277.42
0.367347,1301.54
0.387755,1326.27
0.408163,1354.05
0.428571,1382.92
0.44898,1414.93
0.469388,1449.03
0.489796,1487.58
0.510204,1528.63
0.530612,1573.58
0.55102,1627.02
0.571429,1684.92
0.591837,1754.04
0.612245,1837.88
0.632653,1939.2
0.653061,2074.66
0.673469,2352.09
0.693878,2565.51
0.714286,2167.28
0.734694,1366.1
0.755102,744.388
0.77551,544.937
0.795918,451.46
0.816327,373.025
0.836735,312.456
0.857143,267.811
0.877551,231.498
0.897959,201.232
0.918367,175.579
0.938776,154.662
0.959184,137.402
0.979592,122.222
1,109.144
