# 20251208_110900
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_105725_064/spectr.txt
# qmax:	4
# ma:	0.651429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.294092
# [=>] Eabc:	0.325715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,4442.99
0.0204082,4459.62
0.0408163,4496.81
0.0612245,4560.7
0.0816327,4651.77
0.102041,4774.25
0.122449,4931.57
0.142857,5124.85
0.163265,5366.34
0.183673,5678.47
0.204082,6074.7
0.22449,6637.69
0.244898,7420.92
0.265306,9199.92
0.285714,11072.7
0.306122,5151.52
0.326531,1267.38
0.346939,975.025
0.367347,612.803
0.387755,427.381
0.408163,328.084
0.428571,250.846
0.44898,194.83
0.469388,153.662
0.489796,123.78
0.510204,100.183
0.530612,82.5135
0.55102,67.6047
0.571429,56.3425
0.591837,47.5796
0.612245,40.4214
0.632653,34.1515
0.653061,28.8519
0.673469,24.927
0.693878,21.6378
0.714286,18.9367
0.734694,16.0999
0.755102,14.2945
0.77551,12.708
0.795918,11.1851
0.816327,9.73811
0.836735,8.72483
0.857143,7.894
0.877551,6.88908
0.897959,6.24043
0.918367,5.67386
0.938776,5.1614
0.959184,4.52726
0.979592,4.12709
1,3.85461
