# 20260615_161639
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160130_278/spectr.txt
# qmax:	4
# ma:	1.87429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.926629
# [=>] Eabc:	0.937145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,140.176
0.0204082,140.238
0.0408163,140.426
0.0612245,140.744
0.0816327,141.198
0.102041,141.798
0.122449,142.565
0.142857,143.525
0.163265,144.738
0.183673,146.425
0.204082,148.309
0.22449,150.034
0.244898,151.832
0.265306,153.574
0.285714,155.319
0.306122,157.24
0.326531,159.107
0.346939,160.888
0.367347,162.87
0.387755,164.717
0.408163,166.649
0.428571,168.542
0.44898,170.285
0.469388,172.062
0.489796,173.872
0.510204,175.396
0.530612,176.9
0.55102,178.249
0.571429,179.833
0.591837,180.857
0.612245,181.861
0.632653,182.727
0.653061,183.308
0.673469,184.105
0.693878,184.638
0.714286,185.321
0.734694,185.196
0.755102,186.107
0.77551,186.851
0.795918,188.777
0.816327,191.359
0.836735,192.82
0.857143,193.386
0.877551,189.384
0.897959,181.103
0.918367,168.633
0.938776,151.952
0.959184,132.9
0.979592,115.689
1,99.9271
