# 20251205_144742
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_143749_113/spectr.txt
# qmax:	4
# ma:	0.931429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.444173
# [=>] Eabc:	0.465714
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,579.553
0.0204082,580.505
0.0408163,583.828
0.0612245,589.146
0.0816327,596.18
0.102041,605.379
0.122449,617.024
0.142857,629.977
0.163265,644.547
0.183673,659.735
0.204082,677.082
0.22449,694.862
0.244898,714.156
0.265306,734.674
0.285714,753.642
0.306122,766.683
0.326531,769.066
0.346939,756.948
0.367347,725.304
0.387755,681.802
0.408163,628.71
0.428571,570.208
0.44898,514.868
0.469388,457.889
0.489796,416.147
0.510204,344.156
0.530612,294.101
0.55102,248.197
0.571429,206.205
0.591837,171.52
0.612245,141.867
0.632653,117.914
0.653061,98.7003
0.673469,82.6023
0.693878,70.0505
0.714286,60.1466
0.734694,51.458
0.755102,44.8826
0.77551,39.0463
0.795918,34.3159
0.816327,30.4036
0.836735,26.6625
0.857143,23.817
0.877551,21.0364
0.897959,18.796
0.918367,16.7897
0.938776,15.0041
0.959184,13.583
0.979592,12.1826
1,11.0495
