# 20251208_111602
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110512_292/spectr.txt
# qmax:	4
# ma:	1.95429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.967064
# [=>] Eabc:	0.977145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1206.94
0.0204082,1207.27
0.0408163,1208.25
0.0612245,1209.98
0.0816327,1212.24
0.102041,1215.26
0.122449,1219.03
0.142857,1223.57
0.163265,1228.97
0.183673,1235.37
0.204082,1243.34
0.22449,1251.58
0.244898,1260.44
0.265306,1270.05
0.285714,1280.71
0.306122,1291.8
0.326531,1303.66
0.346939,1316.25
0.367347,1329.66
0.387755,1344.13
0.408163,1359.45
0.428571,1375.86
0.44898,1393.77
0.469388,1412.66
0.489796,1432.76
0.510204,1454.06
0.530612,1476.87
0.55102,1501
0.571429,1526.76
0.591837,1555.24
0.612245,1585.63
0.632653,1618.11
0.653061,1653.11
0.673469,1691.31
0.693878,1733.5
0.714286,1779.6
0.734694,1831.46
0.755102,1888.01
0.77551,1954.86
0.795918,2029.71
0.816327,2119.71
0.836735,2224.4
0.857143,2377.73
0.877551,2526.13
0.897959,2893.59
0.918367,3077.15
0.938776,3503.35
0.959184,3884.54
0.979592,2259.29
1,1067.86
