# 20251205_151420
qT,primespec
0,108944
0.004004,108101
0.00800801,107189
0.012012,105670
0.016016,102990
0.02002,99736
0.024024,95973.4
0.028028,91584.7
0.032032,86893.7
0.036036,81757.5
0.04004,76403.6
0.044044,70896.3
0.048048,65267.5
0.0520521,59695.9
0.0560561,54160
0.0600601,48795.1
0.0640641,43643.7
0.0680681,38738.9
0.0720721,34168.1
0.0760761,29909.6
0.0800801,26027.8
0.0840841,22513.2
0.0880881,19365.9
0.0920921,16613.9
0.0960961,14193.5
0.1001,12141
0.104104,10402.6
0.108108,8948.76
0.112112,7798.14
0.116116,6849.45
0.12012,6131.61
0.124124,5595.92
0.128128,5186.81
0.132132,4929.37
0.136136,4743.96
0.14014,4630.78
0.144144,4577.66
0.148148,4542.41
0.152152,4513.51
0.156156,4492.45
0.16016,4466.14
0.164164,4417.64
0.168168,4346.49
0.172172,4259.35
0.176176,4142.81
0.18018,4009.63
0.184184,3862.89
0.188188,3701.95
0.192192,3541.19
0.196196,3377.07
0.2002,3219.7
0.204204,3072.93
0.208208,2935.64
0.212212,2814.64
0.216216,2706.44
0.22022,2610.67
0.224224,2527.64
0.228228,2453.54
0.232232,2384.37
0.236236,2320.81
0.24024,2258.57
0.244244,2195.17
0.248248,2131.7
0.252252,2066.96
0.256256,2000.43
0.26026,1934.98
0.264264,1871.14
0.268268,1809.54
0.272272,1754.25
0.276276,1703.57
0.28028,1659.23
0.284284,1622.18
0.288288,1589.96
0.292292,1561.43
0.296296,1536.85
0.3003,1512.6
0.304304,1486.8
0.308308,1459.9
0.312312,1429.63
0.316316,1395.05
0.32032,1357.91
0.324324,1318.26
0.328328,1276.63
0.332332,1236.86
0.336336,1197.84
0.34034,1162.59
0.344344,1132.55
0.348348,1106.19
0.352352,1085.01
0.356356,1068.12
0.36036,1052.98
0.364364,1038.87
0.368368,1025.51
0.372372,1009.81
0.376376,991.241
0.38038,970.23
0.384384,945.898
0.388388,918.498
0.392392,890.884
0.396396,862.128
0.4004,835.12
0.404404,811.333
0.408408,789.952
0.412412,773.418
0.416416,760.447
0.42042,749.782
0.424424,741.354
0.428428,734.225
0.432432,725.796
0.436436,715.916
0.44044,704.393
0.444444,690.025
0.448448,672.873
0.452452,655.071
0.456456,635.795
0.46046,617.409
0.464464,601.243
0.468468,586.682
0.472472,576.085
0.476476,568.189
0.48048,562.132
0.484484,557.962
0.488488,554.738
0.492492,550.481
0.496496,544.734
0.500501,537.549
0.504505,527.995
0.508509,515.778
0.512513,503.021
0.516517,489.032
0.520521,475.711
0.524525,464.331
0.528529,454.212
0.532533,447.131
0.536537,442.237
0.540541,438.35
0.544545,435.249
0.548549,432.666
0.552553,429.018
0.556557,423.344
0.560561,416.155
0.564565,407.193
0.568569,396.132
0.572573,385.169
0.576577,373.785
0.580581,363.619
0.584585,355.805
0.588589,349.305
0.592593,345.46
0.596597,343.408
0.600601,341.715
0.604605,339.852
0.608609,337.963
0.612613,335.136
0.616617,329.933
0.620621,323.295
0.624625,315.751
0.628629,307.007
0.632633,299.273
0.636637,291.969
0.640641,286.429
0.644645,283.59
0.648649,281.614
0.652653,281.092
0.656657,281.188
0.660661,281.283
0.664665,280.482
0.668669,277.62
0.672673,273.85
0.676677,267.741
0.680681,260.431
0.684685,253.162
0.688689,245.599
0.692693,239.889
0.696697,235.306
0.700701,232.267
0.704705,231.409
0.708709,231.011
0.712713,230.375
0.716717,229.202
0.720721,227.405
0.724725,224.1
0.728729,218.314
0.732733,211.922
0.736737,204.329
0.740741,196.952
0.744745,190.981
0.748749,185.722
0.752753,183.686
0.756757,183.25
0.760761,183.044
0.764765,183.391
0.768769,184.423
0.772773,184.789
0.776777,183.061
0.780781,179.994
0.784785,175.943
0.788789,170.125
0.792793,164.833
0.796797,159.464
0.800801,155.761
0.804805,155.328
0.808809,155.217
0.812813,155.273
0.816817,157.455
0.820821,159.881
0.824825,160.006
0.828829,159.62
0.832833,158.893
0.836837,155.391
0.840841,150.286
0.844845,145.419
0.848849,140.209
0.852853,136.797
0.856857,134.613
0.860861,133.324
0.864865,133.58
0.868869,134.691
0.872873,135.186
0.876877,134.784
0.880881,133.92
0.884885,131.968
0.888889,127.601
0.892893,122.941
0.896897,117.729
0.900901,113.059
0.904905,110.311
0.908909,108.242
0.912913,107.582
0.916917,108.559
0.920921,109.872
0.924925,110.408
0.928929,110.744
0.932933,110.81
0.936937,108.812
0.940941,105.434
0.944945,101.97
0.948949,97.9256
0.952953,95.4576
0.956957,94.2199
0.960961,93.5075
0.964965,93.9965
0.968969,96.1449
0.972973,98.0073
0.976977,99.32
0.980981,100.212
0.984985,99.7691
0.988989,97.4663
0.992993,94.6935
0.996997,91.0655
1.001,87.4614
1.00501,85.253
1.00901,83.54
1.01301,82.9399
1.01702,83.7239
1.02102,84.7542
1.02503,84.9943
1.02903,85.078
1.03303,85.0794
1.03704,83.2028
1.04104,79.8843
1.04505,76.5274
1.04905,72.6066
1.05305,69.7883
1.05706,67.9036
1.06106,66.6996
1.06507,66.8134
1.06907,67.8123
1.07307,68.5739
1.07708,68.9187
1.08108,69.1313
1.08509,68.7214
1.08909,66.7322
1.09309,64.5354
1.0971,61.9824
1.1011,59.8933
1.10511,59.6311
1.10911,59.6272
1.11311,59.6362
1.11712,60.9127
1.12112,62.7914
1.12513,63.4405
1.12913,63.7525
1.13313,63.8529
1.13714,62.5931
1.14114,60.3836
1.14515,58.4049
1.14915,56.2695
1.15315,55.3363
1.15716,55.3858
1.16116,55.5069
1.16517,55.8612
1.16917,56.8259
1.17317,57.3563
1.17718,56.7902
1.18118,55.5724
1.18519,53.8627
1.18919,51.0318
1.19319,48.4467
1.1972,46.1439
1.2012,44.4306
1.20521,44.2521
1.20921,44.5514
1.21321,44.9626
1.21722,45.7012
1.22122,46.4621
1.22523,46.4068
1.22923,45.4264
1.23323,44.1282
1.23724,42.1557
1.24124,40.1035
1.24525,39.2128
1.24925,38.6941
1.25325,38.4975
1.25726,39.4356
1.26126,41.1616
1.26527,42.4147
1.26927,43.5337
1.27327,44.0432
1.27728,43.4101
1.28128,42.1068
1.28529,40.6219
1.28929,38.6028
1.29329,37.4417
1.2973,37.2149
1.3013,37.0907
1.30531,37.3198
1.30931,38.5828
1.31331,39.4078
1.31732,39.3513
1.32132,39.1947
1.32533,38.6658
1.32933,36.7121
1.33333,34.6163
1.33734,32.5697
1.34134,30.8769
1.34535,30.6019
1.34935,30.6202
1.35335,30.6554
1.35736,31.1902
1.36136,32.0099
1.36537,32.096
1.36937,31.565
1.37337,30.7895
1.37738,29.4175
1.38138,27.7985
1.38539,26.9749
1.38939,26.4536
1.39339,26.2323
1.3974,26.8471
1.4014,28.0823
1.40541,28.9973
1.40941,29.8075
1.41341,30.2076
1.41742,29.7447
1.42142,28.7293
1.42543,27.6203
1.42943,26.1299
1.43343,25.3232
1.43744,25.339
1.44144,25.3899
1.44545,25.6163
1.44945,26.6088
1.45345,27.3108
1.45746,27.2385
1.46146,27.0289
1.46547,26.566
1.46947,25.1681
1.47347,23.7696
1.47748,22.6964
1.48148,21.8466
1.48549,21.7412
1.48949,22.1305
1.49349,22.606
1.4975,23.0682
1.5015,23.4954
1.50551,23.4898
1.50951,22.7802
1.51351,21.8465
1.51752,20.6522
1.52152,19.4616
1.52553,19.2158
1.52953,19.2233
1.53353,19.2387
1.53754,19.7826
1.54154,20.7774
1.54555,21.0211
1.54955,20.9634
1.55355,20.8516
1.55756,20.123
1.56156,18.7823
1.56557,17.8236
1.56957,17.0171
1.57357,16.6052
1.57758,16.8998
1.58158,17.6133
1.58559,18.2955
1.58959,19.081
1.59359,19.5479
1.5976,19.3077
1.6016,18.6827
1.60561,17.9158
1.60961,16.6963
1.61361,15.9475
1.61762,15.9583
1.62162,16.0231
1.62563,16.2316
1.62963,17.2337
1.63363,18.1411
1.63764,18.3391
1.64164,18.4535
1.64565,18.3596
1.64965,17.3374
1.65365,16.1404
1.65766,15.1416
1.66166,14.2694
1.66567,14.0952
1.66967,14.3196
1.67367,14.6324
1.67768,14.9977
1.68168,15.3905
1.68569,15.4308
1.68969,14.836
1.69369,13.9939
1.6977,12.9078
1.7017,11.7249
1.70571,11.3046
1.70971,11.1775
1.71371,11.1228
1.71772,11.506
1.72172,12.4253
1.72573,12.9651
1.72973,13.2595
1.73373,13.4078
1.73774,13.1069
1.74174,12.4111
1.74575,11.9702
1.74975,11.6772
1.75375,11.5229
1.75776,11.8146
1.76176,12.6046
1.76577,13.3102
1.76977,14.0153
1.77377,14.455
1.77778,14.2934
1.78178,13.7886
1.78579,13.1677
1.78979,12.1907
1.79379,11.3811
1.7978,11.0154
1.8018,10.768
1.80581,10.7309
1.80981,10.9521
1.81381,11.1529
1.81782,11.0452
1.82182,10.6897
1.82583,10.2138
1.82983,9.35401
