# 20260616_151302
# primespec:	data/XeXe544_cc_(0,5)plus10/primaryspec/spec_20260616_144546_198/spectr.txt
# qmax:	4
# ma:	1.41714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.694602
# [=>] Eabc:	0.70857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1078.18
0.0204082,1078.81
0.0408163,1080.73
0.0612245,1084.04
0.0816327,1089.15
0.102041,1095.28
0.122449,1102.48
0.142857,1110.89
0.163265,1120.51
0.183673,1131.3
0.204082,1143.67
0.22449,1157.79
0.244898,1172.35
0.265306,1188.95
0.285714,1207.5
0.306122,1227.47
0.326531,1249.47
0.346939,1272.57
0.367347,1298.13
0.387755,1325.82
0.408163,1356.12
0.428571,1390.09
0.44898,1427.76
0.469388,1468.65
0.489796,1515.43
0.510204,1568.53
0.530612,1630.23
0.55102,1702.05
0.571429,1802.71
0.591837,1891.69
0.612245,2113.28
0.632653,2282.42
0.653061,2392.74
0.673469,2916.46
0.693878,2575.21
0.714286,1341.58
0.734694,706.152
0.755102,609.528
0.77551,404.815
0.795918,256.735
0.816327,232.834
0.836735,200.353
0.857143,162.911
0.877551,142.63
0.897959,125.917
0.918367,110.571
0.938776,97.2325
0.959184,86.5267
0.979592,76.8944
1,68.593
