# 20251205_151720
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150543_299/spectr.txt
# qmax:	4
# ma:	1.99429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.987268
# [=>] Eabc:	0.997145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,769.854
0.0204082,770.075
0.0408163,770.74
0.0612245,771.86
0.0816327,773.44
0.102041,775.501
0.122449,778.072
0.142857,781.351
0.163265,785.07
0.183673,789.495
0.204082,794.869
0.22449,801.677
0.244898,808.199
0.265306,814.74
0.285714,822.029
0.306122,829.894
0.326531,837.863
0.346939,846.139
0.367347,854.989
0.387755,864.436
0.408163,874.247
0.428571,884.62
0.44898,895.333
0.469388,906.643
0.489796,918.655
0.510204,931.139
0.530612,944.091
0.55102,958.273
0.571429,972.138
0.591837,988.181
0.612245,1003.94
0.632653,1022.02
0.653061,1039.35
0.673469,1058.66
0.693878,1080.44
0.714286,1101.92
0.734694,1126.9
0.755102,1153.7
0.77551,1181.18
0.795918,1214.37
0.816327,1250.53
0.836735,1290.36
0.857143,1337.14
0.877551,1393.94
0.897959,1460.41
0.918367,1544.74
0.938776,1709.12
0.959184,1913.55
0.979592,1819.04
1,1310.17
