# 20251205_151641
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150511_278/spectr.txt
# qmax:	4
# ma:	1.87429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.926629
# [=>] Eabc:	0.937145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,826.436
0.0204082,826.709
0.0408163,827.531
0.0612245,828.913
0.0816327,830.875
0.102041,833.445
0.122449,836.649
0.142857,840.6
0.163265,845.406
0.183673,851.579
0.204082,858.666
0.22449,865.577
0.244898,873.131
0.265306,880.955
0.285714,889.41
0.306122,898.374
0.326531,907.75
0.346939,917.808
0.367347,928.479
0.387755,939.904
0.408163,952.188
0.428571,964.24
0.44898,977.954
0.469388,991.874
0.489796,1006.15
0.510204,1021.69
0.530612,1038.02
0.55102,1054.87
0.571429,1073.49
0.591837,1092.53
0.612245,1113.61
0.632653,1136.01
0.653061,1158.85
0.673469,1185.5
0.693878,1213.91
0.714286,1245.25
0.734694,1279.84
0.755102,1319.33
0.77551,1362.37
0.795918,1411.05
0.816327,1471.24
0.836735,1541.85
0.857143,1630.77
0.877551,1798.99
0.897959,2019.99
0.918367,1934.96
0.938776,1397.87
0.959184,843.26
0.979592,548.417
1,450.652
