# 20250617_161025
# primespec:	data/examplescenario/primaryspec/spec_20250617_160356_186/spectr.txt
# qmax:	4
# ma:	1.34857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.659591
# [=>] Eabc:	0.674285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,652.55
0.0204082,653.143
0.0408163,654.972
0.0612245,658.339
0.0816327,663.335
0.102041,668.833
0.122449,675.13
0.142857,682.631
0.163265,690.886
0.183673,699.832
0.204082,709.745
0.22449,720.568
0.244898,732.032
0.265306,744.052
0.285714,757.097
0.306122,769.739
0.326531,783.811
0.346939,797.368
0.367347,811.651
0.387755,826.314
0.408163,840.729
0.428571,854.828
0.44898,868.871
0.469388,883.143
0.489796,898.681
0.510204,916.068
0.530612,932.533
0.55102,952.18
0.571429,975.914
0.591837,1007.08
0.612245,1033.91
0.632653,1011.23
0.653061,913.2
0.673469,758.699
0.693878,590.796
0.714286,454.058
0.734694,363.405
0.755102,304.556
0.77551,259.879
0.795918,226.585
0.816327,197.616
0.836735,174.085
0.857143,154.28
0.877551,136.682
0.897959,122.274
0.918367,109.497
0.938776,98.331
0.959184,88.4273
0.979592,79.8305
1,72.1583
