# 20251205_151712
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150537_295/spectr.txt
# qmax:	4
# ma:	1.97143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.975722
# [=>] Eabc:	0.985715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,782.108
0.0204082,782.28
0.0408163,783.021
0.0612245,784.193
0.0816327,785.807
0.102041,787.96
0.122449,790.66
0.142857,793.933
0.163265,797.833
0.183673,802.481
0.204082,808.265
0.22449,815.154
0.244898,821.778
0.265306,828.832
0.285714,836.386
0.306122,844.177
0.326531,852.325
0.346939,861.072
0.367347,870.317
0.387755,880.017
0.408163,890.218
0.428571,900.995
0.44898,911.991
0.469388,924.049
0.489796,936.371
0.510204,949.33
0.530612,963.123
0.55102,977.649
0.571429,992.751
0.591837,1008.98
0.612245,1025.26
0.632653,1044.06
0.653061,1062.58
0.673469,1083.96
0.693878,1105.43
0.714286,1129.57
0.734694,1155.93
0.755102,1184.7
0.77551,1216.48
0.795918,1250.32
0.816327,1289.04
0.836735,1334.54
0.857143,1386.17
0.877551,1450.64
0.897959,1525.59
0.918367,1644.8
0.938776,1862.15
0.959184,1939.1
0.979592,1585.22
1,1049.48
