# 20251208_111432
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110333_243/spectr.txt
# qmax:	4
# ma:	1.67429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.825356
# [=>] Eabc:	0.837145
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1420.78
0.0204082,1421.16
0.0408163,1422.8
0.0612245,1425.55
0.0816327,1429.46
0.102041,1434.63
0.122449,1441.23
0.142857,1449.9
0.163265,1459.03
0.183673,1469.1
0.204082,1480.62
0.22449,1493.13
0.244898,1506.96
0.265306,1522.06
0.285714,1538.43
0.306122,1556.07
0.326531,1574.95
0.346939,1595.85
0.367347,1618.92
0.387755,1642.15
0.408163,1669.71
0.428571,1697.63
0.44898,1728.64
0.469388,1760.88
0.489796,1797.57
0.510204,1853.46
0.530612,1879.64
0.55102,1927.21
0.571429,1977.57
0.591837,2035.69
0.612245,2099.25
0.632653,2172.14
0.653061,2256.77
0.673469,2354.19
0.693878,2468.86
0.714286,2624.51
0.734694,2792.63
0.755102,3159.29
0.77551,3407.34
0.795918,3953.03
0.816327,4557.19
0.836735,2708.53
0.857143,1081.87
0.877551,941.783
0.897959,548.225
0.918367,400.761
0.938776,358.064
0.959184,293.648
0.979592,255.066
1,223.581
