# 20260615_160758
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_155546_001/spectr.txt
# qmax:	4
# ma:	0.291429
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0404069
# [=>] Eabc:	0.145714
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,7634.41
0.0204082,6647.77
0.0408163,4809.06
0.0612245,2797.11
0.0816327,1393.27
0.102041,752.253
0.122449,423.161
0.142857,256.231
0.163265,172.251
0.183673,109.668
0.204082,76.8663
0.22449,48.7122
0.244898,34.5899
0.265306,22.0154
0.285714,17.1036
0.306122,12.9503
0.326531,11.6
0.346939,9.26335
0.367347,7.63518
0.387755,5.54521
0.408163,4.49268
0.428571,3.14324
0.44898,2.71901
0.469388,2.21365
0.489796,2.12109
0.510204,2.00629
0.530612,1.78848
0.55102,1.49236
0.571429,1.28771
0.591837,1.06712
0.612245,0.989792
0.632653,0.88426
0.653061,0.859116
0.673469,0.830812
0.693878,0.781117
0.714286,0.743384
0.734694,0.653144
0.755102,0.594418
0.77551,0.559144
0.795918,0.52669
0.816327,0.507442
0.836735,0.502605
0.857143,0.457126
0.877551,0.446777
0.897959,0.405589
0.918367,0.386905
0.938776,0.382696
0.959184,0.385198
0.979592,0.387155
1,0.370102
