# 20251205_151601
qT,primespec
0,116939
0.004004,116075
0.00800801,115141
0.012012,113583
0.016016,110832
0.02002,107486
0.024024,103607
0.028028,99071.6
0.032032,94213.5
0.036036,88881
0.04004,83304.9
0.044044,77547.5
0.048048,71641.5
0.0520521,65774.8
0.0560561,59922.5
0.0600601,54230.1
0.0640641,48743.3
0.0680681,43497.2
0.0720721,38588.3
0.0760761,33993.6
0.0800801,29785.4
0.0840841,25958.1
0.0880881,22509.9
0.0920921,19472.3
0.0960961,16783.2
0.1001,14472.4
0.104104,12492.7
0.108108,10810.7
0.112112,9436.68
0.116116,8283.98
0.12012,7367.47
0.124124,6642.82
0.128128,6063.22
0.132132,5641.5
0.136136,5311.59
0.14014,5075.22
0.144144,4914.57
0.148148,4795.68
0.152152,4720.87
0.156156,4671.01
0.16016,4630.79
0.164164,4596.58
0.168168,4565.64
0.172172,4524.88
0.176176,4471.87
0.18018,4407.11
0.184184,4324.91
0.188188,4223.69
0.192192,4110.22
0.196196,3978.24
0.2002,3835.98
0.204204,3685.77
0.208208,3528.27
0.212212,3373.5
0.216216,3218.78
0.22022,3072.43
0.224224,2937.05
0.228228,2811.77
0.232232,2703.19
0.236236,2607.1
0.24024,2524.37
0.244244,2455.35
0.248248,2395.56
0.252252,2342.14
0.256256,2295.28
0.26026,2249.86
0.264264,2203.3
0.268268,2156.35
0.272272,2106.09
0.276276,2052
0.28028,1996.05
0.284284,1938.24
0.288288,1879.46
0.292292,1823.73
0.296296,1769.78
0.3003,1720.79
0.304304,1678.14
0.308308,1640.19
0.312312,1608.35
0.316316,1581.72
0.32032,1557.57
0.324324,1535.19
0.328328,1514.03
0.332332,1490.45
0.336336,1464.38
0.34034,1435.62
0.344344,1402.79
0.348348,1366.37
0.352352,1328.83
0.356356,1289.1
0.36036,1250.45
0.364364,1214.41
0.368368,1180.61
0.372372,1152.39
0.376376,1128.24
0.38038,1108.11
0.384384,1092.47
0.388388,1079.4
0.392392,1066.4
0.396396,1054.08
0.4004,1040.6
0.404404,1023.82
0.408408,1004.07
0.412412,981.965
0.416416,956.16
0.42042,929.155
0.424424,902.114
0.428428,875.109
0.432432,851.726
0.436436,830.648
0.44044,813.568
0.444444,801.479
0.448448,791.982
0.452452,784.9
0.456456,780.019
0.46046,775.093
0.464464,768.433
0.468468,760.291
0.472472,750.007
0.476476,735.832
0.48048,719.509
0.484484,701.817
0.488488,682.622
0.492492,665.142
0.496496,648.474
0.500501,634.718
0.504505,624.991
0.508509,617.354
0.512513,613.216
0.516517,611.252
0.520521,609.479
0.524525,606.986
0.528529,603.907
0.532533,599.313
