# 20260616_115655
# primespec:	data/PbPb276_cc_(0,5)plus10/primaryspec/spec_20260616_114349_101/spectr.txt
# qmax:	4
# ma:	0.862857
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.408082
# [=>] Eabc:	0.431429
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1263.4
0.0204082,1265.96
0.0408163,1273.03
0.0612245,1284.22
0.0816327,1299.63
0.102041,1319.02
0.122449,1343.29
0.142857,1372
0.163265,1404.97
0.183673,1440.87
0.204082,1482.28
0.22449,1527.91
0.244898,1579.22
0.265306,1634.84
0.285714,1701.58
0.306122,1784.47
0.326531,1861.6
0.346939,1973.53
0.367347,2274.45
0.387755,2457.72
0.408163,2046.1
0.428571,1292.06
0.44898,664.963
0.469388,417.76
0.489796,346.375
0.510204,285.891
0.530612,228.134
0.55102,182.323
0.571429,150.593
0.591837,125.653
0.612245,106.832
0.632653,90.7079
0.653061,76.8571
0.673469,66.08
0.693878,57.0519
0.714286,49.6117
0.734694,43.2895
0.755102,37.7225
0.77551,32.8856
0.795918,29.0043
0.816327,25.4223
0.836735,22.7049
0.857143,20.1301
0.877551,18.066
0.897959,15.9921
0.918367,14.366
0.938776,12.7659
0.959184,11.5486
0.979592,10.4195
1,9.51136
