# 20251208_111553
# primespec:	data/XeXe544_cc_(0,5)/primaryspec/spec_20251208_110502_287/spectr.txt
# qmax:	4
# ma:	1.92571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.952623
# [=>] Eabc:	0.962855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1222.93
0.0204082,1223.27
0.0408163,1224.3
0.0612245,1226.02
0.0816327,1228.46
0.102041,1231.63
0.122449,1235.57
0.142857,1240.38
0.163265,1246.08
0.183673,1252.89
0.204082,1261.24
0.22449,1269.98
0.244898,1279.38
0.265306,1289.56
0.285714,1300.16
0.306122,1311.63
0.326531,1323.99
0.346939,1337.26
0.367347,1350.64
0.387755,1365.88
0.408163,1382.07
0.428571,1399.44
0.44898,1418.15
0.469388,1438.01
0.489796,1458.87
0.510204,1481.18
0.530612,1505.61
0.55102,1531.64
0.571429,1558.98
0.591837,1589.71
0.612245,1620.85
0.632653,1655.55
0.653061,1694.45
0.673469,1734.6
0.693878,1781.16
0.714286,1829.99
0.734694,1886.56
0.755102,1951.07
0.77551,2021.81
0.795918,2109.67
0.816327,2208.09
0.836735,2346.9
0.857143,2494.18
0.877551,2785.14
0.897959,3085.74
0.918367,3308.52
0.938776,4016.57
0.959184,2855.95
0.979592,1225.39
1,946.568
