# 20251208_100404
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_094949_015/spectr.txt
# qmax:	4
# ma:	0.33493
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.0918941
# [=>] Eabc:	0.167465
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,15357.9
0.0204082,15632.3
0.0408163,16450
0.0612245,19129.7
0.0816327,20150
0.102041,10819.5
0.122449,3190.86
0.142857,1436.19
0.163265,873.498
0.183673,529.31
0.204082,332.601
0.22449,224.685
0.244898,156.021
0.265306,108.603
0.285714,78.5287
0.306122,56.2178
0.326531,43.1087
0.346939,33.9013
0.367347,25.249
0.387755,19.5402
0.408163,15.9595
0.428571,12.8631
0.44898,10.3223
0.469388,8.44244
0.489796,7.1266
0.510204,6.02792
0.530612,4.93661
0.55102,4.17968
0.571429,3.78296
0.591837,3.23859
0.612245,2.63671
0.632653,2.40414
0.653061,2.16981
0.673469,1.84661
0.693878,1.68821
0.714286,1.55568
0.734694,1.36385
0.755102,1.21245
0.77551,1.10924
0.795918,1.03455
0.816327,0.957855
0.836735,0.851131
0.857143,0.802884
0.877551,0.766183
0.897959,0.683394
0.918367,0.652587
0.938776,0.628743
0.959184,0.557371
0.979592,0.51549
1,0.488069
