# 20260616_142912
# primespec:	data/XeXe544_cc_(0,5)plus5/primaryspec/spec_20260616_141002_211/spectr.txt
# qmax:	4
# ma:	1.49143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.732455
# [=>] Eabc:	0.745715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1284.76
0.0204082,1285.41
0.0408163,1287.37
0.0612245,1290.7
0.0816327,1295.54
0.102041,1302.3
0.122449,1310.46
0.142857,1319.69
0.163265,1330.08
0.183673,1341.5
0.204082,1354.4
0.22449,1368.82
0.244898,1384.73
0.265306,1402.53
0.285714,1421.82
0.306122,1442.83
0.326531,1465.75
0.346939,1490.51
0.367347,1517.36
0.387755,1547.14
0.408163,1578.53
0.428571,1614.42
0.44898,1651.97
0.469388,1695.13
0.489796,1741.99
0.510204,1793.54
0.530612,1851.97
0.55102,1919.17
0.571429,1997.71
0.591837,2086.67
0.612245,2212.02
0.632653,2336.98
0.653061,2594.98
0.673469,2859.94
0.693878,3031.07
0.714286,3755.79
0.734694,3087.82
0.755102,1358.98
0.77551,835.287
0.795918,670.451
0.816327,389.896
0.836735,311.199
0.857143,278.456
0.877551,225.238
0.897959,193.159
0.918367,170.69
0.938776,148.72
0.959184,130.985
0.979592,115.578
1,102.783
