# 20260616_113418
# primespec:	data/PbPb276_cc_(0,5)plus5/primaryspec/spec_20260616_110118_088/spectr.txt
# qmax:	4
# ma:	0.788571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.368593
# [=>] Eabc:	0.394286
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1783.44
0.0204082,1786.97
0.0408163,1797.76
0.0612245,1816.44
0.0816327,1842.03
0.102041,1875.99
0.122449,1917.08
0.142857,1964.83
0.163265,2020.17
0.183673,2084.78
0.204082,2158.34
0.22449,2242.32
0.244898,2339.59
0.265306,2458.73
0.285714,2599.83
0.306122,2754.74
0.326531,3136.33
0.346939,3553.37
0.367347,3014.68
0.387755,1765.12
0.408163,851.445
0.428571,542.803
0.44898,437.176
0.469388,340.416
0.489796,264.891
0.510204,211.544
0.530612,172.54
0.55102,141.32
0.571429,118.374
0.591837,98.4907
0.612245,83.5453
0.632653,70.6023
0.653061,60.4708
0.673469,51.6969
0.693878,44.6317
0.714286,38.5169
0.734694,33.6516
0.755102,29.3628
0.77551,25.8933
0.795918,22.7033
0.816327,20.0096
0.836735,17.5751
0.857143,15.73
0.877551,13.9361
0.897959,12.5783
0.918367,11.1531
0.938776,10.0734
0.959184,8.99914
0.979592,8.15987
1,7.34155
