# 20260616_134137
# primespec:	data/PbPb276_cc_(0,5)plus15/primaryspec/spec_20260616_120655_081/spectr.txt
# qmax:	4
# ma:	0.748571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.347116
# [=>] Eabc:	0.374285
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,1213.03
0.0204082,1212.94
0.0408163,1221.11
0.0612245,1235.2
0.0816327,1254.96
0.102041,1279.76
0.122449,1310.69
0.142857,1345.24
0.163265,1384.55
0.183673,1429.64
0.204082,1478.28
0.22449,1533.36
0.244898,1601.2
0.265306,1658.97
0.285714,1763.21
0.306122,2021.35
0.326531,2146.45
0.346939,1778.84
0.367347,1138.28
0.387755,619.713
0.408163,362.588
0.428571,288.527
0.44898,241.745
0.469388,194.32
0.489796,153.539
0.510204,125.327
0.530612,103.66
0.55102,87.3695
0.571429,73.2722
0.591837,61.9696
0.612245,52.5171
0.632653,44.7204
0.653061,38.4787
0.673469,33.0491
0.693878,28.8265
0.714286,24.9349
0.734694,22.027
0.755102,19.2438
0.77551,17.0337
0.795918,14.9184
0.816327,13.2544
0.836735,11.7262
0.857143,10.4605
0.877551,9.35363
0.897959,8.37669
0.918367,7.58358
0.938776,6.78186
0.959184,6.16358
0.979592,5.51315
1,5.00601
