# 20260615_161447
# primespec:	data/AuAu200_cc_(0,5)plus15/primaryspec/spec_20260615_160030_219/spectr.txt
# qmax:	4
# ma:	1.53714
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.755711
# [=>] Eabc:	0.76857
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,174.794
0.0204082,174.924
0.0408163,175.317
0.0612245,175.996
0.0816327,177.005
0.102041,178.474
0.122449,180.566
0.142857,182.38
0.163265,184.508
0.183673,186.643
0.204082,189.057
0.22449,191.715
0.244898,194.055
0.265306,196.921
0.285714,199.4
0.306122,202.282
0.326531,205.132
0.346939,207.843
0.367347,210.567
0.387755,213.163
0.408163,215.552
0.428571,218.187
0.44898,220.39
0.469388,222.304
0.489796,223.922
0.510204,225.672
0.530612,226.661
0.55102,227.71
0.571429,228.05
0.591837,227.675
0.612245,228.899
0.632653,231.431
0.653061,235.607
0.673469,238.732
0.693878,237.347
0.714286,230.311
0.734694,216.188
0.755102,196.612
0.77551,173.649
0.795918,148.365
0.816327,125.533
0.836735,106.553
0.857143,91.1939
0.877551,79.3108
0.897959,70.7333
0.918367,64.3231
0.938776,58.7959
0.959184,53.9965
0.979592,49.4771
1,45.4252
