# 20251205_151700
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251205_150526_288/spectr.txt
# qmax:	4
# ma:	1.93143
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.955513
# [=>] Eabc:	0.965715
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,797.718
0.0204082,797.993
0.0408163,798.735
0.0612245,799.981
0.0816327,801.747
0.102041,804.054
0.122449,806.94
0.142857,810.458
0.163265,814.695
0.183673,819.842
0.204082,826.566
0.22449,833.356
0.244898,840.313
0.265306,847.658
0.285714,855.368
0.306122,863.52
0.326531,872.187
0.346939,881.426
0.367347,891.079
0.387755,901.424
0.408163,912.493
0.428571,923.859
0.44898,935.801
0.469388,947.466
0.489796,961.653
0.510204,975.429
0.530612,990.156
0.55102,1005.39
0.571429,1020.97
0.591837,1039.09
0.612245,1057.23
0.632653,1076.28
0.653061,1097.05
0.673469,1120.02
0.693878,1144.24
0.714286,1170.8
0.734694,1199.21
0.755102,1230.33
0.77551,1266.92
0.795918,1305.01
0.816327,1350.64
0.836735,1403.34
0.857143,1469.69
0.877551,1545.81
0.897959,1668.01
0.918367,1889.9
0.938776,1981.23
0.959184,1622.39
0.979592,1046.77
1,615.181
