# 20260615_140613
# primespec:	data/AuAu200_cc_(0,5)plus5/primaryspec/spec_20260608_160638_192/spectr.txt
# qmax:	4
# ma:	1.38286
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.677108
# [=>] Eabc:	0.69143
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,294.463
0.0204082,294.741
0.0408163,295.625
0.0612245,297.211
0.0816327,299.888
0.102041,302.714
0.122449,305.87
0.142857,309.378
0.163265,313.347
0.183673,317.541
0.204082,321.994
0.22449,327.114
0.244898,331.902
0.265306,337.6
0.285714,342.944
0.306122,348.992
0.326531,354.781
0.346939,360.29
0.367347,366.238
0.387755,371.72
0.408163,377.029
0.428571,382.624
0.44898,388.335
0.469388,393.515
0.489796,397.142
0.510204,399.824
0.530612,398.624
0.55102,393.047
0.571429,383.64
0.591837,370.067
0.612245,353.079
0.632653,334.257
0.653061,311.121
0.673469,288.968
0.693878,266.93
0.714286,243.653
0.734694,219.75
0.755102,197.332
0.77551,176.203
0.795918,156.087
0.816327,138.203
0.836735,121.887
0.857143,106.951
0.877551,94.2042
0.897959,83.3248
0.918367,73.6033
0.938776,65.431
0.959184,58.3239
0.979592,52.0483
1,46.9712
