# 20251205_145318
# primespec:	data/AuAu200_cc_(0,5)/primaryspec/spec_20251205_144154_294/spectr.txt
# qmax:	4
# ma:	1.96571
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.972833
# [=>] Eabc:	0.982855
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,246.509
0.0204082,246.603
0.0408163,246.886
0.0612245,247.333
0.0816327,248.012
0.102041,248.902
0.122449,250.025
0.142857,251.406
0.163265,253.091
0.183673,255.158
0.204082,257.88
0.22449,261.085
0.244898,263.992
0.265306,267.031
0.285714,270.077
0.306122,273.237
0.326531,276.37
0.346939,279.753
0.367347,283.136
0.387755,286.857
0.408163,290.327
0.428571,294.234
0.44898,297.893
0.469388,301.996
0.489796,305.991
0.510204,309.817
0.530612,314.434
0.55102,318.156
0.571429,322.03
0.591837,326.211
0.612245,330.681
0.632653,335.026
0.653061,339.14
0.673469,343.442
0.693878,347.032
0.714286,349.539
0.734694,350.672
0.755102,348.379
0.77551,344.248
0.795918,336.397
0.816327,326.792
0.836735,314.787
0.857143,301.087
0.877551,287.434
0.897959,274.014
0.918367,260.909
0.938776,249.057
0.959184,238.143
0.979592,228.237
1,218.02
