# 20251208_101709
# primespec:	data/PbPb276_cc_(0,5)/primaryspec/spec_20251208_095922_402/spectr.txt
# qmax:	4
# ma:	1.66355
# mb:	0.14
# mc:	0.14
# [=>] pabc:	0.819908
# [=>] Eabc:	0.831775
# B:	1
# Q:	1
# epsrel:	1e-05
# epsabs:	0
# iter:	100000
pT,decayspec
0,934.845
0.0204082,935.251
0.0408163,936.479
0.0612245,938.556
0.0816327,941.527
0.102041,945.487
0.122449,950.632
0.142857,957.501
0.163265,964.787
0.183673,972.663
0.204082,981.409
0.22449,990.848
0.244898,1000.83
0.265306,1012.04
0.285714,1023.72
0.306122,1036.48
0.326531,1049.99
0.346939,1064.26
0.367347,1079.91
0.387755,1096.15
0.408163,1113.61
0.428571,1131.69
0.44898,1151.35
0.469388,1171.64
0.489796,1194.17
0.510204,1217.26
0.530612,1242.11
0.55102,1269.4
0.571429,1298.33
0.591837,1330.8
0.612245,1365.61
0.632653,1404.97
0.653061,1448.76
0.673469,1499.19
0.693878,1555.74
0.714286,1625.65
0.734694,1712.84
0.755102,1820.57
0.77551,2037.82
0.795918,2270.59
0.816327,2048.64
0.836735,1409.25
0.857143,792.53
0.877551,537.327
0.897959,447.341
0.918367,375.99
0.938776,317.404
0.959184,273.98
0.979592,238.84
1,209.98
